collection_id,account_id,call_attempts,recovery_amount
90046,17785,2,31703.55
90047,9213,9,16392.73
90048,2273,9,25421.56
90049,2086,8,37372.13
90050,5019,6,47853.77
90051,1625,8,15243.52
90052,7338,2,26328.82
90053,1450,5,7141.12
90054,1758,5,36985.89
90055,950,6,32323.27
90056,4401,8,48633.08
90057,17093,3,23297.44
90058,3054,9,9090.11
90059,14871,1,29291.35
90060,9274,3,16327.72
90061,1921,5,12432.56
90062,488,6,34610.81
90063,5498,4,44720.36
90064,19865,5,24114.28
90065,4589,7,44856.47
90066,15078,4,10599.11
90067,17200,5,35108.3
90068,3078,9,10659.37
90069,4769,3,2385.86
90070,10573,2,13645.58
90071,5680,1,42660.97
90072,17944,5,12465.19
90073,15232,4,21352.21
90074,19519,8,23975.85
90075,8661,6,18449.87
90076,4182,2,11363.59
90077,9046,6,5100.22
90078,5252,5,46944.57
90079,6129,3,9937.05
90080,2640,2,9180.19
90081,2247,4,5155.47
90082,14805,3,49340.07
90083,16449,6,47994.59
90084,9537,3,10265.03
90085,4531,7,38436.56
90086,16265,5,20689.8
90087,4579,9,43262.05
90088,16479,7,18761.13
90089,7129,8,1523.53
90090,5701,8,25255.72
90091,5438,4,18561.38
90092,3125,7,46529.14
90093,16179,1,16040.47
90094,7024,7,43517.64
90095,15556,9,8385.82
90096,17511,5,16881.69
90097,6120,3,10872.66
90098,3578,4,3450.38
90099,18678,5,14184.55
90100,4250,5,37419.53
90101,16674,2,6058.35
90102,9748,6,3288.24
90103,2538,6,13840.9
90104,2773,6,9845.95
90105,2221,2,5841.3
90106,2671,3,33203.98
90107,11051,1,24189.15
90108,18104,3,30102.12
90109,2841,1,687.6
90110,5982,2,18432.71
90111,10733,1,45747.41
90112,8798,8,4345.89
90113,19048,3,17268.57
90114,7974,7,34869.86
90115,7187,4,46677.69
90116,16660,9,42703.59
90117,16178,1,38413.49
90118,4167,7,47186.35
90119,18006,1,38475.7
90120,16308,5,18479.07
90121,19692,4,48505.43
90122,14125,9,25230.26
90123,15183,7,35446.51
90124,17981,2,3725.72
90125,15537,6,23557.43
90126,12206,7,33984.66
90127,13237,3,33988.39
90128,15413,3,15910.07
90129,14055,2,26004.46
90130,2208,1,27394.94
90131,15050,8,3955.37
90132,7918,5,16458.81
90133,1379,2,38167.11
90134,10303,3,26467.21
90135,14143,9,39766.65
90136,2928,1,42269.88
90137,5288,5,12401.35
90138,12346,9,39622.62
90139,12519,7,21711.16
90140,10992,9,17267.19
90141,12502,2,2781.47
90142,5095,3,45528.11
90143,7176,4,41841.84
90144,7634,7,1700.63
90145,13812,2,26885.27
90146,7132,2,2832.49
90147,13585,4,34420.97
90148,16082,3,29339.77
90149,2050,4,9193.83
90150,18023,2,4462.85
90151,19842,5,41311.73
90152,8090,1,4456.54
90153,4030,8,41501.92
90154,11449,9,40393.55
90155,249,1,34877.71
90156,17398,2,4754.31
90157,8976,6,20356.17
90158,6507,6,48721.17
90159,3453,9,24616.28
90160,16271,6,4994.36
90161,1645,7,44504.91
90162,15735,5,40942.85
90163,6482,1,27236.63
90164,12048,1,11453.1
90165,4614,2,44955.74
90166,16121,6,28625.45
90167,13416,6,13445.72
90168,7521,7,14830.04
90169,11568,6,23784.07
90170,7708,6,13135.22
90171,17566,5,28689.07
90172,19631,3,14107.71
90173,2956,7,47592.65
90174,2448,8,42066.44
90175,6928,8,21763.94
90176,18048,5,43044.63
90177,12086,7,20028.5
90178,4975,8,7215.22
90179,4001,7,41864.67
90180,8555,8,33370.51
90181,19130,9,28631.83
90182,4123,8,15664.79
90183,19323,7,17899.6
90184,657,7,14985.75
90185,18466,3,28138.0
90186,12724,3,7617.57
90187,2414,1,26068.18
90188,7245,7,11630.33
90189,19769,7,31604.17
90190,3206,2,24217.7
90191,6016,4,29719.16
90192,5982,8,5850.06
90193,13979,5,18488.06
90194,10,4,18024.89
90195,1048,4,46769.81
90196,16608,2,11505.99
90197,9294,4,5578.91
90198,3852,4,18148.01
90199,11053,6,42356.98
90200,18501,6,26025.91
90201,16867,2,41122.78
90202,2757,2,3368.56
90203,4722,3,11219.71
90204,10861,5,13827.64
90205,17100,9,32178.84
90206,4248,8,15064.9
90207,18001,5,5349.85
90208,10023,6,9868.19
90209,19947,6,26296.89
90210,2160,1,4454.47
90211,2122,2,36250.81
90212,1651,3,33531.09
90213,4067,7,22446.73
90214,12537,6,2701.71
90215,4814,1,14595.91
90216,16552,6,12298.44
90217,2660,4,23993.85
90218,15165,4,41298.53
90219,14523,5,46892.33
90220,16073,6,28789.79
90221,6410,8,7815.82
90222,1454,3,8617.39
90223,17568,2,18137.05
90224,11810,3,33017.99
90225,3959,4,42952.37
90226,18585,7,32146.88
90227,15523,9,6117.57
90228,3193,4,32147.62
90229,11664,6,5781.66
90230,2937,5,26819.3
90231,8996,4,42250.77
90232,16211,1,7884.23
90233,5192,6,19020.22
90234,2787,5,44728.83
90235,10607,6,35850.54
90236,6401,4,27057.8
90237,16993,1,22137.27
90238,3466,8,14196.94
90239,3954,2,46601.23
90240,13325,5,4013.6
90241,982,3,41179.63
90242,18154,9,18883.86
90243,11870,7,11004.74
90244,17338,2,27770.01
90245,2315,4,26159.95
90246,4628,6,47625.5
90247,15940,5,11198.61
90248,13820,7,18757.72
90249,24,5,39540.63
90250,932,7,43153.28
90251,16372,8,19534.76
90252,14760,7,36230.07
90253,10310,4,26493.26
90254,7398,6,41854.35
90255,5910,8,48940.42
90256,15662,3,9276.62
90257,8643,8,38529.02
90258,19791,9,37413.92
90259,2812,4,5773.1
90260,8595,9,16497.61
90261,18841,4,13871.19
90262,11819,1,32967.05
90263,2013,3,48181.52
90264,17961,2,35649.42
90265,14280,9,27287.6
90266,14970,5,9304.26
90267,10561,9,37040.65
90268,15012,7,3860.71
90269,7801,1,49557.62
90270,17937,5,19924.86
90271,18286,6,4754.11
90272,10579,3,17235.02
90273,6227,8,19516.75
90274,1921,7,21307.49
90275,9840,2,42886.32
90276,3128,9,984.16
90277,5112,5,16630.68
90278,8461,3,22609.18
90279,3063,1,1159.25
90280,5762,4,713.87
90281,16080,4,30961.72
90282,5267,1,43072.76
90283,2315,4,18297.01
90284,3462,5,34668.93
90285,11679,5,26823.23
90286,18810,5,27208.14
90287,1869,6,25591.32
90288,16460,8,25262.47
90289,7735,4,38013.48
90290,16632,7,26272.0
90291,9018,7,43637.37
90292,3245,7,26811.72
90293,1062,1,19097.57
90294,12434,6,37517.52
90295,581,7,49447.49
90296,4729,4,22462.95
90297,12333,3,40499.78
90298,12159,6,34286.39
90299,15876,8,36941.33
90300,6934,4,28213.4
90301,15545,5,10120.66
90302,15543,6,41430.9
90303,19028,9,39897.69
90304,558,1,35251.36
90305,11002,8,8808.71
90306,19951,7,11853.08
90307,14684,6,19597.15
90308,15887,4,9770.47
90309,3511,6,4895.54
90310,13853,3,48026.84
90311,2093,8,33710.54
90312,15473,4,13516.9
90313,12072,4,37791.47
90314,14573,8,38437.87
90315,15191,8,4552.99
90316,11803,9,3633.95
90317,12421,1,33688.57
90318,4391,9,42077.79
90319,4160,9,32731.32
90320,16315,5,17222.18
90321,14214,2,46911.16
90322,3752,8,28003.1
90323,10637,4,35471.71
90324,4106,7,9618.04
90325,14260,8,34235.56
90326,14420,7,20434.62
90327,11688,4,35360.62
90328,2060,1,5076.04
90329,2633,6,28497.62
90330,8951,9,15565.57
90331,15266,7,19267.92
90332,16812,6,20029.64
90333,14178,3,2059.08
90334,4160,2,7309.36
90335,14825,6,25875.79
90336,59,8,46100.46
90337,17650,3,48526.01
90338,1900,6,13633.25
90339,13343,5,8967.52
90340,12250,5,30534.08
90341,15376,7,45245.51
90342,6613,9,5560.58
90343,19727,8,6262.25
90344,2563,3,13270.88
90345,8650,8,44516.99
90346,6730,9,2100.7
90347,4976,9,4260.13
90348,7036,4,9334.41
90349,8067,9,34081.05
90350,11705,9,9281.72
90351,15274,4,27510.63
90352,8371,9,29029.73
90353,13118,4,14349.98
90354,4580,3,26683.44
90355,4560,8,8339.21
90356,282,8,32557.1
90357,15657,8,38067.39
90358,4493,4,38788.83
90359,14319,7,4978.32
90360,19811,5,49849.03
90361,15110,2,38226.32
90362,12307,3,20504.35
90363,16932,8,37583.2
90364,8599,8,20611.24
90365,3347,4,9399.47
90366,14365,2,40989.6
90367,6058,7,28628.42
90368,15278,6,49965.78
90369,707,8,22589.35
90370,13372,7,36913.3
90371,1494,1,27131.09
90372,19262,8,47458.31
90373,2710,6,17682.69
90374,5531,6,25294.59
90375,9740,4,42470.32
90376,16982,2,40726.06
90377,16071,1,45238.71
90378,7051,6,16527.62
90379,15477,1,38226.74
90380,6996,3,9975.64
90381,11504,8,30663.25
90382,1802,5,26007.35
90383,1644,7,12541.16
90384,12019,4,15858.04
90385,10755,5,22913.8
90386,6799,8,20673.31
90387,10238,9,4015.02
90388,9291,9,11249.43
90389,941,9,31802.93
90390,11575,1,24445.72
90391,14846,7,17845.5
90392,8014,1,6271.05
90393,14723,4,12955.59
90394,2310,3,8945.27
90395,4329,5,7922.29
90396,10753,1,35486.9
90397,19552,5,37813.08
90398,17134,9,44174.53
90399,5234,3,34128.36
90400,8493,8,41031.02
90401,2149,6,42841.25
90402,16958,1,30496.36
90403,1353,2,28947.42
90404,6799,6,26010.18
90405,7809,8,47555.14
90406,9813,5,9995.1
90407,11550,2,49402.93
90408,17565,7,46987.95
90409,9741,2,48650.71
90410,18405,6,4116.62
90411,5708,1,46092.73
90412,635,5,15798.08
90413,11317,1,40370.26
90414,19481,4,2302.2
90415,14901,8,47706.42
90416,1857,7,42025.39
90417,10106,3,26706.93
90418,3802,6,38163.89
90419,12640,3,31126.77
90420,12716,9,30213.7
90421,1969,3,48542.11
90422,18811,9,2402.62
90423,13638,3,30609.15
90424,15340,1,49782.52
90425,15721,1,18781.51
90426,19072,6,8971.95
90427,10397,1,9043.14
90428,6768,5,29412.06
90429,15277,4,38432.45
90430,12498,7,39195.47
90431,3146,4,6154.77
90432,16401,8,33106.4
90433,18046,2,33109.15
90434,2970,6,46813.54
90435,974,3,23142.08
90436,19130,2,18675.9
90437,17603,8,21608.56
90438,17912,2,20707.04
90439,18498,6,3197.18
90440,6083,7,15842.7
90441,15650,4,23402.61
90442,10893,1,13273.36
90443,15637,3,44708.04
90444,15622,7,43286.91
90445,10752,5,22651.34
90446,6253,3,46579.91
90447,18596,9,46392.72
90448,505,9,42767.3
90449,9967,7,47112.06
90450,5964,2,26712.95
90451,14955,6,31686.79
90452,5839,7,14731.73
90453,4605,3,1842.6
90454,5011,3,6476.07
90455,19539,8,22847.48
90456,4540,8,10492.46
90457,4250,7,29017.42
90458,4593,3,17195.64
90459,19369,7,26986.1
90460,12091,3,22168.61
90461,18130,3,14056.82
90462,14243,8,35034.88
90463,16095,3,24801.24
90464,14346,1,29161.59
90465,17939,5,48306.75
90466,15711,6,18793.63
90467,14166,9,21276.17
90468,27,5,12920.99
90469,6593,3,7184.37
90470,13713,5,6023.47
90471,13218,8,35362.08
90472,470,9,39173.88
90473,8779,8,49610.59
90474,2435,5,21379.52
90475,9423,7,33902.04
90476,7609,6,17185.61
90477,15834,2,24859.4
90478,3034,3,10767.17
90479,12008,6,21946.08
90480,12567,4,24121.88
90481,2553,9,5865.12
90482,9267,1,24326.91
90483,901,9,38712.52
90484,8065,3,12101.75
90485,8972,9,47033.44
90486,1193,3,30308.48
90487,17849,3,24461.44
90488,19930,4,19328.9
90489,8311,5,33284.77
90490,7471,9,49048.67
90491,5969,6,2951.11
90492,1003,9,32869.32
90493,2593,1,45345.64
90494,2760,6,5473.94
90495,1351,7,48854.52
90496,2182,6,37381.27
90497,9931,7,49043.05
90498,586,4,6518.11
90499,14910,9,24447.41
90500,17169,8,25350.78
90501,16824,4,21677.68
90502,12114,8,8666.09
90503,13467,8,26586.42
90504,8013,3,27346.68
90505,3844,3,17918.0
90506,6685,2,14746.31
90507,6077,5,4882.78
90508,11331,3,19099.31
90509,11169,7,25988.77
90510,3002,2,38945.29
90511,8899,1,13097.52
90512,19584,3,27492.9
90513,12907,1,37364.09
90514,2417,9,21432.76
90515,4994,4,25185.58
90516,15191,2,9506.9
90517,3402,5,49234.62
90518,13922,5,3799.11
90519,10782,1,45237.68
90520,15899,8,36093.35
90521,13782,3,5946.49
90522,14074,9,8518.31
90523,3582,1,2195.68
90524,2871,5,12067.92
90525,8952,3,18150.9
90526,12144,7,25785.19
90527,17589,5,47728.56
90528,4732,8,43736.6
90529,3490,1,32583.12
90530,16741,4,27436.69
90531,4262,5,12192.35
90532,6557,9,2980.66
90533,5057,6,26275.42
90534,131,7,19632.23
90535,13978,5,31554.56
90536,16412,6,1716.51
90537,12089,7,8891.68
90538,3185,4,10794.01
90539,4434,8,48266.87
90540,4244,9,34342.19
90541,10701,5,3575.85
90542,519,5,35234.74
90543,4447,1,11641.5
90544,4120,2,43522.95
90545,19563,6,23113.72
90546,9122,8,19065.9
90547,2287,6,25740.8
90548,355,2,31428.67
90549,8865,2,17391.57
90550,4913,4,47849.87
90551,11015,5,39174.96
90552,19959,9,11707.12
90553,9964,4,39919.94
90554,6046,6,47211.26
90555,19747,8,2673.4
90556,16932,1,34208.21
90557,16118,8,49029.52
90558,8064,3,4297.12
90559,631,6,27600.42
90560,10404,9,44152.95
90561,1894,8,36260.45
90562,9874,8,22839.44
90563,7462,9,13876.82
90564,10393,4,15549.11
90565,1954,6,47944.16
90566,2019,7,48909.01
90567,13771,9,27287.55
90568,8327,2,25805.96
90569,16524,7,7110.59
90570,18315,7,43480.91
90571,10992,1,21592.11
90572,619,8,47526.02
90573,19813,4,45699.21
90574,6505,3,29210.26
90575,2518,7,43092.72
90576,17282,3,21655.44
90577,5102,1,35939.35
90578,12743,5,16981.94
90579,6162,6,16858.45
90580,5722,2,13444.39
90581,1558,7,48028.74
90582,17282,4,25494.69
90583,4749,8,7497.97
90584,17610,9,18726.59
90585,7835,8,48174.65
90586,6309,2,40882.26
90587,17299,9,28185.92
90588,9996,8,21571.89
90589,12363,2,45265.34
90590,7534,4,18662.52
90591,5994,8,20034.71
90592,12748,5,4545.06
90593,10744,3,20307.34
90594,1226,1,40264.12
90595,16907,9,45432.82
90596,8102,6,27872.3
90597,12063,3,38401.16
90598,5848,3,34414.24
90599,4058,8,48008.75
90600,11596,9,18239.25
90601,5768,4,35806.82
90602,5105,8,45473.28
90603,16469,3,1949.52
90604,14649,6,27356.32
90605,15853,3,12769.34
90606,17856,6,26513.61
90607,13914,5,39587.18
90608,4906,1,27470.55
90609,12974,9,36462.14
90610,10888,9,46001.26
90611,15272,5,4106.2
90612,15229,8,19777.02
90613,18208,5,1310.19
90614,14479,2,43778.01
90615,12615,2,11003.36
90616,18055,9,47497.52
90617,14522,3,27519.4
90618,15554,4,23436.74
90619,19977,3,49895.1
90620,8990,4,4241.85
90621,7348,7,26083.15
90622,15464,7,16896.96
90623,19581,2,34798.09
90624,1392,3,25049.02
90625,2393,5,41426.54
90626,8171,4,9587.4
90627,1028,5,22194.66
90628,16469,1,3871.39
90629,903,9,7832.62
90630,5019,7,17292.16
90631,4911,1,21177.73
90632,14764,1,20520.75
90633,6541,3,42574.58
90634,18090,9,765.46
90635,972,7,2907.93
90636,15813,9,4462.87
90637,15421,5,16914.79
90638,12958,3,23378.94
90639,8742,2,20531.99
90640,3893,9,13544.99
90641,18929,5,17789.22
90642,758,6,26434.01
90643,16668,6,35394.03
90644,12119,4,29767.51
90645,8175,8,12915.78
90646,7539,1,19296.05
90647,15376,6,19526.78
90648,14255,3,8679.11
90649,16707,9,37387.55
90650,14417,3,26693.87
90651,9436,4,40166.58
90652,7397,3,13374.52
90653,11477,7,38149.49
90654,2140,8,20381.26
90655,19331,4,17198.8
90656,19681,8,27101.45
90657,18987,9,2440.05
90658,2207,1,9611.18
90659,1589,1,13811.01
90660,14751,4,47180.6
90661,18907,4,9503.02
90662,10588,7,26829.57
90663,16494,5,24552.73
90664,2006,5,32750.55
90665,9304,6,16162.42
90666,17067,6,30384.63
90667,12403,5,11613.95
90668,11491,1,45778.74
90669,5970,1,40778.14
90670,1769,9,9228.82
90671,17231,6,35287.76
90672,1518,1,14431.2
90673,16181,5,43782.2
90674,10310,7,43396.89
90675,12959,4,15494.6
90676,16319,5,13710.99
90677,19540,9,26366.57
90678,8892,2,8818.7
90679,16619,6,48729.45
90680,19560,2,17686.63
90681,2311,4,1237.28
90682,4429,6,26261.68
90683,15485,2,22842.07
90684,15229,2,16935.17
90685,15228,5,2776.06
90686,14974,3,25752.91
90687,13967,6,49904.84
90688,6213,6,39667.79
90689,6041,2,35316.84
90690,14985,4,40761.8
90691,12441,4,32184.64
90692,9192,8,12814.29
90693,18191,7,9419.37
90694,3998,9,31367.67
90695,3949,4,24658.45
90696,8949,1,11431.48
90697,11485,6,40013.51
90698,13404,6,20801.26
90699,10235,6,2081.69
90700,10419,7,31374.92
90701,8636,6,15044.66
90702,1994,1,49935.24
90703,4404,6,15743.74
90704,13373,4,19899.54
90705,13035,9,18830.82
90706,7354,9,47597.64
90707,13387,4,26687.93
90708,3280,6,43741.29
90709,7542,7,22990.03
90710,1936,7,22657.57
90711,7609,3,30254.28
90712,38,9,23840.09
90713,467,1,37396.09
90714,3461,9,45410.96
90715,7462,5,14530.29
90716,12532,3,30688.24
90717,5010,2,5522.57
90718,15929,8,39114.45
90719,9458,6,22954.96
90720,11391,5,9685.9
90721,11701,4,31581.05
90722,536,6,12418.08
90723,2705,3,8258.02
90724,15305,7,12637.47
90725,17071,6,16920.78
90726,18985,6,43693.77
90727,14941,6,3946.13
90728,1521,2,7918.59
90729,3064,4,11177.98
90730,4458,6,45435.36
90731,624,8,35248.11
90732,3788,7,38926.8
90733,15667,7,6346.45
90734,14031,7,33808.51
90735,5401,5,12618.47
90736,1400,3,41777.63
90737,13150,1,28320.35
90738,19970,2,4228.42
90739,9106,8,18980.04
90740,3284,3,27132.55
90741,4854,6,34910.2
90742,5625,2,20920.89
90743,10673,7,45915.43
90744,3587,2,12034.03
90745,7285,6,43493.26
90746,13144,1,23007.09
90747,8655,3,11368.11
90748,8553,4,42198.64
90749,10130,4,13331.08
90750,11867,9,14993.94
90751,7214,8,26509.23
90752,1509,1,45907.96
90753,19594,9,15910.05
90754,4209,2,9861.17
90755,7843,8,36638.11
90756,13432,4,39122.94
90757,2320,6,35430.8
90758,3817,9,39563.66
90759,18253,8,36761.28
90760,14725,5,2001.41
90761,8834,8,13319.24
90762,12697,7,46889.84
90763,19716,2,23432.69
90764,1699,3,17124.47
90765,19376,9,36640.48
90766,16252,8,33559.83
90767,18975,7,1859.2
90768,6619,7,14146.07
90769,3384,2,15348.09
90770,16909,7,16245.18
90771,12726,4,25752.4
90772,7304,4,1069.09
90773,10055,6,34369.01
90774,9606,2,22885.84
90775,6958,2,19738.66
90776,7081,7,19454.05
90777,4234,2,37429.95
90778,12459,5,17498.57
90779,10073,1,8162.44
90780,6944,4,11291.78
90781,14688,3,6613.38
90782,17161,6,21638.57
90783,18905,4,27254.51
90784,13952,8,37436.81
90785,15866,8,20457.65
90786,9312,8,37905.68
90787,203,6,18512.8
90788,4067,1,23681.8
90789,4489,6,16201.41
90790,1374,3,47884.5
90791,17623,7,25166.83
90792,12893,1,38430.63
90793,6131,1,31659.0
90794,17607,8,2977.97
90795,16619,4,34035.26
90796,9471,6,3621.97
90797,19438,2,30169.35
90798,19386,8,14574.48
90799,19192,9,10368.73
90800,8010,3,29235.31
90801,16923,2,33160.57
90802,11756,6,5667.09
90803,8477,5,43496.61
90804,14865,2,23183.97
90805,13522,2,35153.27
90806,8643,3,35696.07
90807,17801,9,29772.99
90808,8535,2,8629.02
90809,9803,8,26475.37
90810,4362,4,46963.48
90811,7461,4,49569.33
90812,9103,6,40125.58
90813,1309,8,20419.96
90814,10225,4,8868.49
90815,4433,6,30904.1
90816,17054,1,45258.88
90817,1023,3,3375.64
90818,3258,8,7713.98
90819,9750,4,45617.44
90820,3652,1,19955.17
90821,16430,1,21313.1
90822,18436,3,24765.77
90823,11010,4,6963.67
90824,7826,5,48708.38
90825,16777,4,34649.39
90826,18779,5,36236.68
90827,10916,7,28019.46
90828,16039,6,46580.45
90829,14192,1,43339.62
90830,6874,5,31599.03
90831,15163,3,39446.01
90832,15360,8,23985.88
90833,1251,2,4970.49
90834,18764,1,47125.62
90835,12460,7,32993.93
90836,3185,2,2686.12
90837,5328,5,15776.27
90838,10899,1,45309.19
90839,14345,5,14872.81
90840,8018,4,38364.68
90841,8154,4,29160.87
90842,15622,3,17999.22
90843,16385,6,1889.01
90844,1465,9,10397.42
90845,9680,1,35224.23
90846,10673,9,32901.68
90847,15635,1,10311.59
90848,6664,6,33648.96
90849,15779,6,36874.15
90850,11319,7,5099.92
90851,14722,5,37103.87
90852,19955,5,30817.62
90853,17287,2,7693.1
90854,7281,4,38822.08
90855,19873,2,42451.86
90856,1897,1,3155.31
90857,15767,2,34045.45
90858,9452,6,2405.77
90859,2273,7,38457.97
90860,2758,5,16000.7
90861,5556,8,17930.91
90862,5008,9,41473.64
90863,7852,3,14587.09
90864,15762,2,37746.28
90865,10285,3,39465.4
90866,13035,3,32434.83
90867,13235,9,31410.03
90868,4819,2,1983.4
90869,8364,3,22087.76
90870,6458,2,45181.74
90871,11693,9,15378.95
90872,1167,8,15455.47
90873,7061,4,7562.64
90874,8202,8,36436.26
90875,18827,2,15369.38
90876,6123,5,26910.32
90877,5566,2,46735.58
90878,3652,5,3124.2
90879,3289,3,5555.8
90880,19551,9,40606.1
90881,14056,8,13468.06
90882,7322,7,30979.07
90883,1180,8,21911.49
90884,16769,3,15983.57
90885,11307,8,4550.71
90886,9515,8,33067.78
90887,7251,6,30957.01
90888,4565,3,24105.07
90889,15696,1,48790.89
90890,4226,2,38985.5
90891,11595,9,7735.1
90892,2148,8,30406.99
90893,7680,9,852.07
90894,5029,7,35186.0
90895,19324,6,46736.31
90896,7218,7,14644.6
90897,5065,8,39335.24
90898,2885,7,23254.59
90899,9383,1,19375.64
90900,13925,1,48813.64
90901,19328,3,34153.5
90902,6732,4,49671.39
90903,5560,5,6032.07
90904,8415,3,26474.19
90905,11146,6,46863.54
90906,19370,2,6743.97
90907,5271,2,7607.8
90908,2496,2,45401.88
90909,4589,8,49363.22
90910,11003,5,37494.44
90911,4792,5,10287.11
90912,2924,2,20567.83
90913,7681,5,44757.15
90914,7174,5,34401.61
90915,18315,4,47513.73
90916,8249,5,5649.58
90917,17565,9,9811.52
90918,5266,1,35597.89
90919,1220,8,9421.49
90920,10444,1,49314.08
90921,15404,2,5008.64
90922,14431,7,23961.67
90923,10539,8,17245.84
90924,13256,6,18707.24
90925,15607,4,32260.72
90926,12108,5,22600.42
90927,8370,1,48168.14
90928,1627,7,21526.65
90929,5151,4,18377.24
90930,1971,8,30551.48
90931,17504,9,47664.73
90932,145,5,16225.39
90933,2481,8,20396.07
90934,13712,1,6276.48
90935,13393,5,33477.55
90936,17488,9,17771.12
90937,6139,8,6909.17
90938,7165,9,9984.81
90939,11831,5,33944.4
90940,17668,9,16819.21
90941,5340,5,16516.09
90942,3852,9,37742.25
90943,17764,1,3042.03
90944,4996,4,31212.22
90945,2688,2,27879.31
90946,14087,9,14713.14
90947,16702,4,2554.68
90948,18896,1,39902.07
90949,9263,6,10914.89
90950,2793,6,23303.38
90951,18804,9,49817.39
90952,16175,7,37717.41
90953,3452,7,22369.8
90954,6749,4,21587.46
90955,13738,8,20009.29
90956,16366,3,40567.4
90957,3502,7,40433.19
90958,4645,1,49669.99
90959,1697,3,49075.17
90960,18687,1,40069.17
90961,14833,1,4633.68
90962,12323,9,47183.02
90963,15692,3,9278.05
90964,9898,1,8868.85
90965,4221,5,39975.76
90966,7408,4,45783.95
90967,10857,1,14848.91
90968,11209,8,7781.66
90969,15098,2,29566.5
90970,14900,9,28629.89
90971,10988,3,15696.96
90972,1646,7,5524.48
90973,13128,9,18670.43
90974,19627,7,20425.74
90975,18563,2,36045.43
90976,6557,4,35902.45
90977,962,4,39721.15
90978,4319,9,17434.85
90979,3304,2,19771.48
90980,6355,1,19506.17
90981,4961,8,47874.88
90982,784,9,20630.05
90983,3765,1,13466.46
90984,13674,4,47458.63
90985,6466,9,11211.17
90986,661,7,32607.08
90987,14368,4,26338.26
90988,19714,5,28741.09
90989,1225,1,14177.08
90990,16804,1,12341.1
90991,12232,6,28869.54
90992,13708,6,13625.61
90993,19042,7,14725.53
90994,4818,6,26134.02
90995,3879,3,22689.3
90996,8105,9,6096.77
90997,13131,9,8911.45
90998,5329,1,36666.08
90999,14074,6,40226.81
91000,7854,7,21379.68
91001,7964,9,18665.08
91002,7022,6,16789.72
91003,4572,5,24293.05
91004,11561,1,24237.38
91005,1416,7,36338.03
91006,17240,6,49394.09
91007,121,3,7954.28
91008,14388,4,3810.29
91009,18071,6,40446.21
91010,4246,3,39573.39
91011,18319,3,37573.23
91012,16018,1,16767.8
91013,19023,5,6679.23
91014,19828,3,28492.21
91015,6021,6,47697.89
91016,4946,8,41604.38
91017,10399,5,29498.63
91018,16266,8,39067.09
91019,12606,7,21704.16
91020,10021,1,15873.14
91021,16641,3,9886.35
91022,3790,4,23821.19
91023,12103,3,35857.37
91024,3498,1,43456.06
91025,3981,4,8867.7
91026,626,8,33644.57
91027,11999,4,3085.59
91028,10631,9,39085.16
91029,15033,6,27896.03
91030,1036,7,43966.99
91031,4136,7,42994.47
91032,18422,5,15986.58
91033,15465,2,24567.42
91034,7224,4,44407.39
91035,15993,2,3276.43
91036,7898,1,6997.96
91037,4841,9,39272.56
91038,4841,1,29160.23
91039,13816,7,14447.27
91040,4609,6,3876.68
91041,10071,6,47867.19
91042,6950,6,8464.17
91043,18533,6,19283.57
91044,9852,5,39336.44
91045,3400,3,41026.09
91046,5839,6,40634.99
91047,18657,1,19359.43
91048,18583,2,6653.85
91049,9764,8,23191.4
91050,7719,8,47589.04
91051,18173,3,34227.71
91052,16864,4,43658.8
91053,17846,2,18155.22
91054,16614,8,12249.39
91055,9849,3,47303.96
91056,451,1,22153.4
91057,5433,5,40346.91
91058,12999,4,12104.03
91059,9942,5,18311.04
91060,19581,2,3884.22
91061,14100,8,7523.3
91062,7462,6,37912.49
91063,4985,3,39898.58
91064,10391,6,16105.83
91065,9380,7,18820.13
91066,6988,4,37728.2
91067,12663,8,29827.2
91068,16373,4,35833.78
91069,10831,8,41287.13
91070,8040,9,31099.41
91071,7753,2,21613.93
91072,15525,1,41641.02
91073,2861,7,35530.14
91074,19899,7,13137.37
91075,13178,7,12208.37
91076,11981,4,1942.43
91077,6733,7,32069.79
91078,15687,9,33244.03
91079,18629,9,13278.14
91080,17434,3,35298.92
91081,19731,6,41100.46
91082,1583,6,3859.99
91083,4464,4,13915.31
91084,12843,8,44246.81
91085,8194,8,22826.84
91086,12491,2,24147.43
91087,7768,4,19142.37
91088,11229,4,46360.0
91089,16605,5,34374.15
91090,10019,4,18826.63
91091,7898,9,45993.55
91092,7182,4,43924.47
91093,15969,6,18320.12
91094,6275,9,42756.34
91095,12239,5,38319.09
91096,12689,9,35622.49
91097,848,7,48107.54
91098,6069,4,14849.06
91099,18457,2,49517.23
91100,606,5,28648.91
91101,12717,4,26140.48
91102,16571,2,3111.29
91103,2228,7,2648.14
91104,17239,9,30556.88
91105,5583,6,30417.65
91106,19569,9,45106.21
91107,19480,2,18209.17
91108,15065,6,30175.43
91109,15400,4,25496.97
91110,19779,1,12538.86
91111,11164,6,14656.34
91112,11305,3,36165.75
91113,10576,2,48047.28
91114,636,2,36885.1
91115,15515,8,16551.21
91116,12375,6,18080.31
91117,13063,9,10537.04
91118,13157,9,32876.65
91119,2140,9,16615.42
91120,16968,6,8210.77
91121,17418,2,29113.83
91122,12373,6,5198.69
91123,9252,9,32169.61
91124,596,2,15201.69
