account_id,customer_id,credit_limit,account_open_date
17982,17982,466820,2021-05-23
17983,17983,700183,2020-07-08
17984,17984,891395,2018-08-30
17985,17985,132571,2019-06-03
17986,17986,578138,2023-07-27
17987,17987,334017,2019-09-09
17988,17988,170248,2018-11-15
17989,17989,100698,2018-08-12
17990,17990,1349356,2019-11-12
17991,17991,66481,2019-03-21
17992,17992,450526,2023-07-03
17993,17993,310616,2022-11-21
17994,17994,599005,2019-03-20
17995,17995,1401414,2018-03-28
17996,17996,1344006,2018-11-07
17997,17997,1175995,2022-04-05
17998,17998,1290414,2019-10-15
17999,17999,178096,2023-03-16
18000,18000,474166,2020-11-02
18001,18001,453208,2024-02-16
18002,18002,53031,2019-05-28
18003,18003,737117,2020-06-24
18004,18004,1027472,2021-09-20
18005,18005,151445,2018-08-23
18006,18006,1236593,2022-07-15
18007,18007,425734,2018-12-09
18008,18008,499913,2022-08-31
18009,18009,1293353,2023-08-17
18010,18010,871167,2022-09-15
18011,18011,1425404,2018-01-13
18012,18012,914621,2020-01-04
18013,18013,1269106,2020-09-19
18014,18014,470506,2023-02-08
18015,18015,395598,2024-05-26
18016,18016,406267,2019-03-12
18017,18017,1177046,2021-12-08
18018,18018,882156,2023-11-23
18019,18019,813492,2021-06-02
18020,18020,309804,2022-10-07
18021,18021,1382308,2022-12-04
18022,18022,1026862,2024-06-26
18023,18023,962584,2018-03-08
18024,18024,1319727,2021-10-20
18025,18025,482957,2021-12-26
18026,18026,419133,2019-03-16
18027,18027,524998,2022-11-02
18028,18028,1117078,2022-06-05
18029,18029,761532,2024-05-01
18030,18030,394398,2019-09-02
18031,18031,1347552,2023-08-21
18032,18032,403931,2021-12-11
18033,18033,658331,2023-06-19
18034,18034,193776,2020-04-16
18035,18035,315959,2019-02-02
18036,18036,1062422,2018-09-07
18037,18037,725949,2019-10-09
18038,18038,1266896,2019-01-30
18039,18039,1140019,2023-04-13
18040,18040,495725,2024-12-30
18041,18041,491512,2019-04-03
18042,18042,1257875,2022-11-13
18043,18043,1477920,2019-01-02
18044,18044,619107,2018-04-22
18045,18045,1092668,2023-12-28
18046,18046,501503,2024-11-23
18047,18047,466465,2022-09-15
18048,18048,301394,2022-09-15
18049,18049,1447789,2018-05-21
18050,18050,1171593,2022-05-05
18051,18051,127863,2020-02-27
18052,18052,543513,2021-07-18
18053,18053,235799,2020-04-11
18054,18054,886399,2019-11-10
18055,18055,320722,2023-11-09
18056,18056,1060661,2023-10-16
18057,18057,399216,2024-12-20
18058,18058,952770,2018-09-05
18059,18059,1458777,2023-11-09
18060,18060,501785,2024-02-21
18061,18061,728820,2023-09-12
18062,18062,821073,2018-09-01
18063,18063,568381,2018-12-23
18064,18064,904385,2024-10-23
18065,18065,683546,2021-01-16
18066,18066,1194917,2018-12-27
18067,18067,466481,2018-11-25
18068,18068,145797,2021-06-03
18069,18069,1209211,2023-08-15
18070,18070,717918,2020-01-22
18071,18071,591075,2024-10-07
18072,18072,1279082,2021-06-19
18073,18073,920320,2024-08-18
18074,18074,373138,2021-10-02
18075,18075,1224830,2021-11-26
18076,18076,1490156,2018-12-31
18077,18077,163214,2021-06-19
18078,18078,1406552,2019-03-13
18079,18079,270235,2019-04-30
18080,18080,946634,2023-01-20
18081,18081,1055213,2024-12-17
18082,18082,953970,2019-04-10
18083,18083,1313676,2022-10-02
18084,18084,672594,2023-04-01
18085,18085,1489691,2022-12-02
18086,18086,416131,2018-05-04
18087,18087,175999,2023-11-12
18088,18088,728829,2024-04-27
18089,18089,1110198,2024-09-12
18090,18090,715109,2024-12-03
18091,18091,1107699,2024-11-24
18092,18092,54663,2023-05-08
18093,18093,261066,2018-10-12
18094,18094,442375,2020-12-16
18095,18095,135004,2018-07-14
18096,18096,1141969,2024-11-14
18097,18097,665435,2018-01-21
18098,18098,152503,2019-05-01
18099,18099,1047405,2023-11-28
18100,18100,845946,2021-10-06
18101,18101,1139655,2020-02-09
18102,18102,1017817,2021-10-04
18103,18103,1185156,2019-11-11
18104,18104,144594,2024-10-18
18105,18105,966780,2020-06-27
18106,18106,1415386,2022-09-22
18107,18107,397510,2018-07-15
18108,18108,1013214,2018-06-25
18109,18109,664375,2023-09-24
18110,18110,929889,2024-02-16
18111,18111,1105888,2021-03-11
18112,18112,1131708,2018-06-28
18113,18113,1361152,2021-10-12
18114,18114,1154778,2020-09-17
18115,18115,529304,2021-03-29
18116,18116,1005151,2023-11-03
18117,18117,450148,2022-05-21
18118,18118,1043248,2024-11-25
18119,18119,1059382,2020-11-17
18120,18120,989991,2023-10-05
18121,18121,777189,2022-05-21
18122,18122,450048,2022-05-25
18123,18123,968064,2021-01-15
18124,18124,432767,2023-01-11
18125,18125,806699,2024-10-05
18126,18126,1124929,2018-11-13
18127,18127,526771,2022-10-31
18128,18128,677081,2019-08-30
18129,18129,383794,2022-07-27
18130,18130,437926,2024-02-06
18131,18131,1015462,2022-04-06
18132,18132,819223,2022-03-18
18133,18133,1071605,2023-04-04
18134,18134,1382012,2019-07-10
18135,18135,1082387,2018-10-21
18136,18136,443688,2019-03-03
18137,18137,565521,2019-11-15
18138,18138,861649,2019-03-10
18139,18139,576027,2020-10-17
18140,18140,58449,2024-02-26
18141,18141,1220927,2022-09-15
18142,18142,1038294,2018-05-22
18143,18143,427701,2023-06-15
18144,18144,737266,2022-06-05
18145,18145,1131376,2018-09-29
18146,18146,539729,2018-08-23
18147,18147,226948,2020-05-29
18148,18148,1207278,2021-02-02
18149,18149,737431,2024-05-13
18150,18150,873792,2022-07-07
18151,18151,1004552,2021-01-08
18152,18152,99099,2022-05-13
18153,18153,1184791,2024-05-27
18154,18154,1432035,2019-04-19
18155,18155,1165652,2023-11-01
18156,18156,271995,2024-08-24
18157,18157,182706,2021-02-10
18158,18158,169740,2019-10-25
18159,18159,631077,2024-12-11
18160,18160,201433,2021-01-08
18161,18161,805437,2018-05-06
18162,18162,856322,2019-08-10
18163,18163,1104993,2021-03-21
18164,18164,1451615,2019-02-24
18165,18165,1439271,2024-01-24
18166,18166,1158072,2020-09-11
18167,18167,958358,2024-01-10
18168,18168,1426559,2023-03-24
18169,18169,180964,2023-03-29
18170,18170,421202,2018-07-08
18171,18171,1235473,2019-08-09
18172,18172,1375632,2018-05-22
18173,18173,1249588,2021-10-24
18174,18174,299163,2021-11-18
18175,18175,843967,2018-01-16
18176,18176,1295513,2019-12-28
18177,18177,1194999,2018-10-25
18178,18178,878791,2022-03-22
18179,18179,1371063,2024-02-29
18180,18180,175955,2022-08-26
18181,18181,319151,2023-03-08
18182,18182,530714,2024-10-27
18183,18183,294858,2020-04-09
18184,18184,1192380,2022-12-02
18185,18185,332032,2018-03-04
18186,18186,366986,2020-12-21
18187,18187,1419184,2019-10-03
18188,18188,1053017,2019-05-29
18189,18189,579202,2022-10-08
18190,18190,1431367,2024-03-15
18191,18191,1442983,2018-09-20
18192,18192,265234,2021-08-24
18193,18193,1489957,2021-06-20
18194,18194,1478834,2022-05-14
18195,18195,1279035,2019-01-11
18196,18196,684798,2024-10-31
18197,18197,256202,2024-02-29
18198,18198,1340513,2018-10-21
18199,18199,108220,2019-09-07
18200,18200,242720,2019-08-18
18201,18201,481922,2021-06-21
18202,18202,741724,2023-04-28
18203,18203,678854,2022-07-13
18204,18204,228477,2021-11-23
18205,18205,321941,2022-10-07
18206,18206,458592,2024-01-10
18207,18207,924329,2021-06-19
18208,18208,477554,2019-03-02
18209,18209,404745,2022-06-09
18210,18210,204113,2018-12-16
18211,18211,520539,2019-03-03
18212,18212,1024309,2019-10-12
18213,18213,809537,2024-02-08
18214,18214,968332,2024-03-02
18215,18215,957947,2021-05-03
18216,18216,87814,2019-12-02
18217,18217,1393647,2022-01-20
18218,18218,654735,2018-03-11
18219,18219,830751,2023-03-15
18220,18220,541410,2018-07-08
18221,18221,143931,2021-08-03
18222,18222,790203,2020-06-05
18223,18223,1214020,2019-01-20
18224,18224,749179,2024-08-30
18225,18225,1139034,2023-07-20
18226,18226,792839,2022-11-18
18227,18227,990735,2019-07-29
18228,18228,572752,2024-01-01
18229,18229,383924,2021-03-01
18230,18230,958106,2022-05-23
18231,18231,999365,2019-01-01
18232,18232,1074626,2021-07-10
18233,18233,149160,2018-11-08
18234,18234,286966,2021-03-17
18235,18235,1330383,2019-07-15
18236,18236,1355853,2021-03-23
18237,18237,1135475,2021-05-14
18238,18238,241875,2019-08-12
18239,18239,1430759,2021-07-29
18240,18240,918511,2018-09-09
18241,18241,999023,2018-03-19
18242,18242,769846,2023-06-07
18243,18243,948287,2018-02-17
18244,18244,538580,2024-07-31
18245,18245,218255,2020-07-21
18246,18246,118175,2024-09-05
18247,18247,1216521,2018-11-16
18248,18248,1494434,2024-06-19
18249,18249,550662,2021-06-10
18250,18250,1244300,2022-01-14
18251,18251,1205555,2020-12-27
18252,18252,1013522,2018-03-13
18253,18253,775404,2021-07-06
18254,18254,1466350,2023-01-21
18255,18255,1094996,2024-02-02
18256,18256,737798,2022-12-16
18257,18257,239359,2020-04-19
18258,18258,1007653,2019-02-20
18259,18259,410373,2023-11-05
18260,18260,323949,2019-02-28
18261,18261,192591,2022-03-26
18262,18262,95003,2019-06-26
18263,18263,1359188,2023-07-05
18264,18264,410026,2022-06-07
18265,18265,168288,2023-02-23
18266,18266,927626,2020-11-12
18267,18267,988015,2020-05-16
18268,18268,92671,2018-09-10
18269,18269,283460,2023-11-07
18270,18270,402700,2024-05-08
18271,18271,293683,2024-09-23
18272,18272,1368450,2024-05-30
18273,18273,664408,2022-06-05
18274,18274,588653,2018-07-24
18275,18275,1035833,2022-01-18
18276,18276,350145,2019-03-12
18277,18277,1411351,2021-04-27
18278,18278,1393284,2021-01-08
18279,18279,1199243,2024-03-24
18280,18280,502610,2024-10-16
18281,18281,277303,2024-01-07
18282,18282,398724,2019-08-23
18283,18283,721036,2021-01-04
18284,18284,1167018,2024-05-01
18285,18285,1451532,2023-02-24
18286,18286,925993,2023-03-13
18287,18287,252220,2019-07-02
18288,18288,351958,2021-04-03
18289,18289,1127224,2024-09-16
18290,18290,704227,2020-06-26
18291,18291,358360,2019-12-10
18292,18292,682643,2019-08-15
18293,18293,496189,2018-06-02
18294,18294,904438,2021-10-06
18295,18295,118450,2024-09-18
18296,18296,506687,2019-10-28
18297,18297,772818,2022-10-03
18298,18298,923795,2019-07-22
18299,18299,1081526,2024-06-11
18300,18300,1220627,2022-01-18
18301,18301,1056477,2024-06-15
18302,18302,968521,2021-12-03
18303,18303,972130,2019-06-04
18304,18304,263146,2018-02-10
18305,18305,323036,2019-05-22
18306,18306,873079,2019-02-25
18307,18307,309509,2019-12-18
18308,18308,1146848,2018-01-19
18309,18309,686793,2020-07-29
18310,18310,268252,2023-09-23
18311,18311,912666,2021-07-20
18312,18312,1201800,2021-02-10
18313,18313,577329,2023-05-11
18314,18314,56667,2023-12-08
18315,18315,1346194,2024-03-30
18316,18316,1174989,2024-04-07
18317,18317,620298,2024-12-25
18318,18318,859420,2022-04-04
18319,18319,542158,2020-01-18
18320,18320,905404,2021-05-26
18321,18321,1265480,2022-06-21
18322,18322,650975,2020-11-26
18323,18323,57761,2018-08-01
18324,18324,1397137,2021-01-14
18325,18325,1482435,2020-12-30
18326,18326,285339,2024-08-28
18327,18327,827199,2020-09-22
18328,18328,845286,2018-10-08
18329,18329,886201,2024-08-10
18330,18330,391944,2020-03-20
18331,18331,271777,2021-05-30
18332,18332,425347,2018-05-31
18333,18333,363158,2021-10-22
18334,18334,1410447,2018-09-10
18335,18335,1413019,2023-08-29
18336,18336,91095,2021-11-17
18337,18337,915821,2019-08-22
18338,18338,379420,2019-10-29
18339,18339,346201,2022-01-19
18340,18340,1120312,2020-06-16
18341,18341,253009,2022-02-18
18342,18342,519712,2018-06-04
18343,18343,1481180,2024-03-16
18344,18344,1206029,2022-11-14
18345,18345,1126675,2019-01-16
18346,18346,927919,2019-02-04
18347,18347,1247674,2022-04-23
18348,18348,705046,2020-05-22
18349,18349,983204,2023-05-07
18350,18350,77575,2018-07-02
18351,18351,1216087,2023-09-28
18352,18352,1452123,2019-05-05
18353,18353,1335521,2019-08-02
18354,18354,492211,2019-11-02
18355,18355,173969,2022-09-17
18356,18356,174739,2018-03-15
18357,18357,98207,2018-08-08
18358,18358,1198774,2024-04-28
18359,18359,154786,2021-10-26
18360,18360,1344890,2018-07-11
18361,18361,964018,2022-08-10
18362,18362,1097520,2024-08-01
18363,18363,74268,2024-02-07
18364,18364,179586,2018-09-05
18365,18365,1046380,2020-06-23
18366,18366,382067,2021-11-30
18367,18367,568273,2023-01-06
18368,18368,855046,2022-01-24
18369,18369,1406853,2020-08-15
18370,18370,675904,2018-03-10
18371,18371,1096523,2018-05-08
18372,18372,444594,2022-02-23
18373,18373,465940,2018-08-21
18374,18374,572496,2019-11-20
18375,18375,1345314,2020-01-19
18376,18376,904082,2022-02-04
18377,18377,117143,2024-03-17
18378,18378,404405,2022-08-27
18379,18379,249362,2020-04-24
18380,18380,1123850,2020-02-22
18381,18381,528303,2023-02-07
18382,18382,612055,2019-09-01
18383,18383,196610,2023-02-05
18384,18384,843929,2021-11-08
18385,18385,858210,2020-04-03
18386,18386,733932,2022-08-03
18387,18387,1194170,2021-08-30
18388,18388,404582,2022-10-06
18389,18389,847591,2021-05-25
18390,18390,767835,2019-03-06
18391,18391,528251,2023-07-29
18392,18392,1249366,2019-02-27
18393,18393,873738,2019-04-24
18394,18394,1220385,2021-01-07
18395,18395,554417,2018-02-11
18396,18396,1398724,2022-12-08
18397,18397,870675,2021-08-04
18398,18398,1309223,2021-09-29
18399,18399,1047931,2023-03-03
18400,18400,1269461,2020-06-07
18401,18401,1218103,2019-03-20
18402,18402,1434368,2022-09-03
18403,18403,1316056,2018-12-12
18404,18404,1079155,2022-06-08
18405,18405,674815,2023-11-14
18406,18406,163160,2018-01-26
18407,18407,1321625,2022-09-02
18408,18408,985243,2021-04-28
18409,18409,1186157,2018-07-25
18410,18410,1461766,2023-03-28
18411,18411,1130364,2020-09-15
18412,18412,212440,2019-09-07
18413,18413,88620,2021-08-16
18414,18414,977806,2018-02-22
18415,18415,376672,2022-02-10
18416,18416,798004,2021-10-01
18417,18417,422228,2023-07-08
18418,18418,1214056,2021-10-22
18419,18419,764753,2019-10-15
18420,18420,448757,2024-10-16
18421,18421,235623,2024-03-27
18422,18422,1317688,2024-10-15
18423,18423,804438,2023-08-27
18424,18424,1010812,2020-12-25
18425,18425,985876,2018-12-08
18426,18426,472949,2024-10-24
18427,18427,695237,2019-10-04
18428,18428,201733,2020-08-15
18429,18429,1086014,2022-06-17
18430,18430,753412,2024-08-04
18431,18431,328653,2019-05-19
18432,18432,570878,2020-10-05
18433,18433,161453,2023-06-08
18434,18434,751906,2019-04-20
18435,18435,234018,2024-11-03
18436,18436,560975,2021-02-15
18437,18437,1134859,2022-10-19
18438,18438,234055,2020-12-13
18439,18439,398388,2019-12-14
18440,18440,89653,2020-06-25
18441,18441,878074,2020-12-05
18442,18442,73115,2023-06-05
18443,18443,796113,2020-02-24
18444,18444,1333879,2019-10-08
18445,18445,454982,2018-04-30
18446,18446,418918,2024-11-01
18447,18447,191640,2018-09-04
18448,18448,1479204,2021-08-29
18449,18449,665194,2021-09-14
18450,18450,1300450,2024-11-09
18451,18451,862724,2021-08-29
18452,18452,600122,2022-11-18
18453,18453,349955,2023-10-09
18454,18454,1342140,2019-03-01
18455,18455,1459385,2020-05-17
18456,18456,270823,2023-11-12
18457,18457,832288,2018-03-03
18458,18458,1297151,2021-06-09
18459,18459,950511,2020-09-05
18460,18460,693755,2022-10-17
18461,18461,243293,2024-03-02
18462,18462,161968,2022-08-25
18463,18463,599504,2019-09-06
18464,18464,443970,2024-08-24
18465,18465,769745,2020-05-21
18466,18466,875847,2020-05-08
18467,18467,1022597,2018-01-26
18468,18468,180030,2023-06-13
18469,18469,1488105,2023-12-12
18470,18470,435438,2018-08-01
18471,18471,868060,2024-05-01
18472,18472,1092426,2024-12-11
18473,18473,644509,2021-06-20
18474,18474,394373,2023-12-08
18475,18475,297912,2022-12-06
18476,18476,1285093,2020-08-26
18477,18477,681487,2021-06-21
18478,18478,378250,2020-11-09
18479,18479,501364,2020-09-12
18480,18480,1187456,2020-09-25
18481,18481,1253210,2021-10-21
18482,18482,114331,2023-07-23
18483,18483,259098,2023-04-20
18484,18484,1173321,2018-02-11
18485,18485,329518,2024-01-07
18486,18486,98039,2021-07-30
18487,18487,329811,2020-03-20
18488,18488,1444539,2024-12-07
18489,18489,775866,2018-08-25
18490,18490,329248,2022-11-27
18491,18491,941255,2022-09-01
18492,18492,1238280,2021-02-12
18493,18493,1185354,2019-04-18
18494,18494,1227709,2021-12-22
18495,18495,88230,2023-01-31
18496,18496,589651,2021-12-27
18497,18497,1002201,2021-05-14
18498,18498,718608,2018-01-09
18499,18499,861543,2018-12-25
18500,18500,663796,2023-03-30
18501,18501,993869,2024-11-02
18502,18502,461127,2020-04-25
18503,18503,219869,2023-12-22
18504,18504,217209,2022-11-12
18505,18505,366706,2018-11-15
18506,18506,1374935,2023-12-03
18507,18507,347188,2018-08-12
18508,18508,155927,2020-06-19
18509,18509,802793,2020-06-13
18510,18510,1227934,2021-06-07
18511,18511,385962,2021-05-10
18512,18512,726021,2022-07-05
18513,18513,185161,2019-09-28
18514,18514,824697,2020-07-04
18515,18515,1170170,2024-05-23
18516,18516,1321144,2020-03-24
18517,18517,463968,2024-04-10
18518,18518,287673,2022-07-21
18519,18519,925060,2023-03-09
18520,18520,466979,2023-06-15
18521,18521,1102444,2023-03-06
18522,18522,1483330,2018-11-18
18523,18523,284145,2022-04-13
18524,18524,1430052,2021-09-21
18525,18525,1403113,2019-03-14
18526,18526,1099709,2024-05-25
18527,18527,336878,2024-01-03
18528,18528,1392083,2023-01-08
18529,18529,586913,2018-09-01
18530,18530,83892,2020-12-24
18531,18531,870203,2019-02-27
18532,18532,1481566,2018-12-06
18533,18533,1298535,2023-07-19
18534,18534,981444,2020-05-14
18535,18535,626911,2021-11-29
18536,18536,394577,2019-07-11
18537,18537,477955,2023-03-18
18538,18538,326475,2018-11-18
18539,18539,641837,2019-08-02
18540,18540,1095839,2023-04-14
18541,18541,169820,2024-04-07
18542,18542,1282544,2019-11-22
18543,18543,535487,2023-08-21
18544,18544,919131,2020-12-16
18545,18545,602627,2019-09-21
18546,18546,1327801,2021-04-08
18547,18547,1213721,2020-03-12
18548,18548,65549,2024-01-23
18549,18549,424954,2022-09-13
18550,18550,388686,2018-02-07
18551,18551,433341,2023-12-01
18552,18552,377679,2023-12-22
18553,18553,894738,2023-09-28
18554,18554,537039,2022-01-26
18555,18555,520512,2024-08-08
18556,18556,1484299,2022-11-07
18557,18557,876720,2021-08-22
18558,18558,488615,2022-03-29
18559,18559,918228,2019-03-27
18560,18560,960303,2020-12-04
18561,18561,607375,2018-10-17
18562,18562,1456436,2024-06-29
18563,18563,571040,2018-05-15
18564,18564,1235066,2019-11-21
18565,18565,513166,2022-06-04
18566,18566,397370,2022-05-05
18567,18567,257067,2023-01-06
18568,18568,1468636,2022-06-04
18569,18569,812294,2019-10-11
18570,18570,203127,2018-05-29
18571,18571,80491,2019-11-22
18572,18572,683094,2024-05-07
18573,18573,311928,2018-06-13
18574,18574,555003,2018-06-13
18575,18575,423761,2020-01-03
18576,18576,79847,2021-07-01
18577,18577,177901,2021-09-08
18578,18578,895217,2019-12-22
18579,18579,913816,2022-05-05
18580,18580,331243,2022-01-31
18581,18581,925816,2022-01-20
18582,18582,312897,2023-01-14
18583,18583,67571,2018-11-05
18584,18584,986581,2018-11-03
18585,18585,1193397,2024-07-08
18586,18586,511143,2019-06-13
18587,18587,481719,2022-05-24
18588,18588,513164,2019-04-04
18589,18589,1253135,2022-07-14
18590,18590,141345,2022-09-16
18591,18591,1149126,2024-01-26
18592,18592,1403869,2020-05-23
18593,18593,151616,2024-07-05
18594,18594,699996,2022-08-23
18595,18595,858955,2023-01-14
18596,18596,552524,2023-05-10
18597,18597,1294857,2022-03-27
18598,18598,1009604,2019-12-17
18599,18599,176571,2018-07-09
18600,18600,462402,2024-01-30
18601,18601,178008,2022-03-04
18602,18602,614581,2024-02-07
18603,18603,747728,2020-01-10
18604,18604,1445696,2022-04-07
18605,18605,1134915,2018-01-12
18606,18606,935383,2023-05-19
18607,18607,1154781,2022-05-18
18608,18608,535130,2024-01-14
18609,18609,629863,2021-09-29
18610,18610,967929,2022-01-10
18611,18611,357575,2021-09-01
18612,18612,868270,2024-01-12
18613,18613,271943,2020-10-12
18614,18614,613371,2023-12-14
18615,18615,713179,2022-11-10
18616,18616,1324986,2021-09-01
18617,18617,1310005,2023-03-10
18618,18618,957645,2022-03-20
18619,18619,1368192,2019-09-28
18620,18620,364944,2021-04-25
18621,18621,509481,2023-12-11
18622,18622,802921,2022-08-26
18623,18623,965851,2021-10-17
18624,18624,1437378,2021-08-20
18625,18625,448537,2019-10-25
18626,18626,1315556,2023-12-04
18627,18627,655077,2020-11-14
18628,18628,360707,2020-12-31
18629,18629,1084005,2020-05-08
18630,18630,527272,2018-04-14
18631,18631,372373,2018-02-16
18632,18632,461103,2022-11-14
18633,18633,1383721,2020-01-29
18634,18634,680613,2024-12-24
18635,18635,619170,2021-11-19
18636,18636,1076582,2018-04-14
18637,18637,695573,2021-08-17
18638,18638,630328,2024-08-04
18639,18639,996972,2021-11-10
18640,18640,1097284,2021-09-11
18641,18641,615653,2023-06-09
18642,18642,1443765,2023-03-03
18643,18643,671782,2021-01-25
18644,18644,1243304,2022-11-01
18645,18645,1091382,2018-03-31
18646,18646,377713,2024-06-19
18647,18647,841936,2024-11-01
18648,18648,1302853,2024-09-15
18649,18649,981604,2018-10-28
18650,18650,807014,2022-12-13
18651,18651,1363123,2021-01-28
18652,18652,358260,2020-11-10
18653,18653,571704,2023-04-29
18654,18654,334225,2018-04-28
18655,18655,51474,2022-05-11
18656,18656,884001,2020-01-20
18657,18657,746295,2024-09-27
18658,18658,1403517,2020-10-28
18659,18659,492966,2021-03-10
18660,18660,1144473,2023-08-21
18661,18661,563844,2022-05-23
18662,18662,1121084,2021-12-07
18663,18663,226132,2024-05-10
18664,18664,405552,2023-11-27
18665,18665,1172080,2024-01-14
18666,18666,1062251,2019-03-28
18667,18667,1159450,2021-03-08
18668,18668,383960,2024-06-21
18669,18669,656849,2022-03-25
18670,18670,597115,2024-03-27
18671,18671,893737,2021-09-03
18672,18672,1384794,2024-07-27
18673,18673,297786,2022-08-01
18674,18674,1268739,2024-12-22
18675,18675,263208,2022-12-10
18676,18676,838391,2021-05-08
18677,18677,596245,2019-09-07
18678,18678,135856,2018-04-07
18679,18679,668703,2018-04-18
18680,18680,878604,2024-01-31
18681,18681,662103,2022-11-13
18682,18682,900135,2020-04-13
18683,18683,749152,2020-04-26
18684,18684,79607,2021-03-01
18685,18685,1355291,2019-01-03
18686,18686,745860,2021-01-11
18687,18687,1176602,2020-06-21
18688,18688,58294,2023-12-29
18689,18689,1416579,2020-11-27
18690,18690,1302695,2021-04-26
18691,18691,1316660,2018-12-20
18692,18692,1040638,2024-05-30
18693,18693,870347,2024-09-25
18694,18694,219673,2023-01-09
18695,18695,1007284,2018-10-05
18696,18696,750475,2023-12-05
18697,18697,845241,2021-11-18
18698,18698,331179,2020-02-22
18699,18699,1250455,2023-05-04
18700,18700,361716,2024-10-09
18701,18701,1087719,2018-12-16
18702,18702,411060,2022-11-07
18703,18703,787047,2019-01-17
18704,18704,601084,2019-12-27
18705,18705,564649,2018-02-27
18706,18706,1448240,2022-05-04
18707,18707,201655,2021-07-27
18708,18708,942446,2018-07-12
18709,18709,371023,2021-07-18
18710,18710,814324,2023-06-24
18711,18711,1051817,2022-09-11
18712,18712,1432784,2018-09-15
18713,18713,420111,2023-01-22
18714,18714,519617,2022-08-26
18715,18715,70081,2023-09-17
18716,18716,185372,2019-12-15
18717,18717,1238286,2020-04-02
18718,18718,514242,2021-12-03
18719,18719,543516,2022-04-29
18720,18720,1097898,2022-09-07
18721,18721,725169,2023-10-10
18722,18722,889197,2022-06-15
18723,18723,767481,2023-10-04
18724,18724,908191,2018-05-07
18725,18725,408838,2022-05-30
18726,18726,207434,2023-10-04
18727,18727,1465967,2018-04-17
18728,18728,1322542,2020-09-15
18729,18729,1435124,2019-05-09
18730,18730,129845,2022-07-08
18731,18731,665728,2020-01-24
18732,18732,1273171,2024-02-12
18733,18733,978012,2020-10-26
18734,18734,795829,2021-05-03
18735,18735,474522,2024-02-28
18736,18736,964212,2018-04-14
18737,18737,1289717,2019-08-12
18738,18738,1290362,2021-10-10
18739,18739,190411,2023-09-07
18740,18740,680086,2018-03-24
18741,18741,964093,2022-07-18
18742,18742,1187258,2023-04-05
18743,18743,278770,2024-02-29
18744,18744,336949,2019-09-15
18745,18745,1224858,2023-10-04
18746,18746,158550,2022-09-21
18747,18747,153096,2021-03-19
18748,18748,412159,2023-09-07
18749,18749,514360,2023-04-24
18750,18750,1320372,2021-02-28
18751,18751,1178506,2019-12-11
18752,18752,380683,2022-06-29
18753,18753,643127,2018-10-05
18754,18754,326659,2021-08-26
18755,18755,222062,2023-09-03
18756,18756,886352,2020-12-07
18757,18757,1022255,2018-02-02
18758,18758,1186559,2019-12-03
18759,18759,578777,2022-12-31
18760,18760,849186,2023-04-05
18761,18761,90551,2019-06-11
18762,18762,385534,2019-05-09
18763,18763,1488581,2018-06-02
18764,18764,1421287,2024-11-10
18765,18765,416982,2020-05-17
18766,18766,550477,2022-09-21
18767,18767,833318,2023-11-23
18768,18768,351271,2018-04-11
18769,18769,535026,2022-09-14
18770,18770,742256,2022-12-03
18771,18771,1237560,2023-04-18
18772,18772,1095677,2020-01-28
18773,18773,846829,2019-08-13
18774,18774,817692,2021-09-26
18775,18775,437469,2022-11-29
18776,18776,642791,2024-05-08
18777,18777,365693,2018-01-09
18778,18778,480967,2024-02-16
18779,18779,1476473,2018-05-19
18780,18780,502870,2018-04-27
18781,18781,432905,2021-12-29
18782,18782,1155129,2019-02-03
18783,18783,276875,2020-03-19
18784,18784,748066,2018-10-24
18785,18785,495137,2018-02-16
18786,18786,927333,2023-08-19
18787,18787,169850,2023-03-19
18788,18788,88963,2024-11-05
18789,18789,1318116,2021-04-02
18790,18790,422411,2019-09-18
18791,18791,367746,2024-06-03
18792,18792,1053719,2024-07-11
18793,18793,831888,2018-09-22
18794,18794,1411362,2019-09-08
18795,18795,1166545,2019-07-11
18796,18796,576251,2020-09-29
18797,18797,1335937,2022-06-01
18798,18798,1042715,2019-03-06
18799,18799,1409926,2024-05-29
18800,18800,148042,2018-06-26
18801,18801,796344,2019-08-24
18802,18802,642031,2022-08-30
18803,18803,846007,2021-07-07
18804,18804,1389171,2018-09-06
18805,18805,842041,2019-06-01
18806,18806,1031540,2019-05-18
18807,18807,72228,2019-11-30
18808,18808,1180926,2020-03-20
18809,18809,1011694,2021-01-15
18810,18810,191615,2019-07-19
18811,18811,1262124,2021-03-13
18812,18812,1010655,2018-02-16
18813,18813,1411071,2022-01-29
18814,18814,952535,2022-09-27
18815,18815,112008,2018-09-05
18816,18816,1293963,2019-12-31
18817,18817,581996,2018-02-01
18818,18818,284889,2024-10-26
18819,18819,506846,2018-01-22
18820,18820,1281715,2018-04-08
18821,18821,1205316,2024-02-14
18822,18822,807478,2018-02-03
18823,18823,1387307,2022-10-26
18824,18824,482220,2022-01-29
18825,18825,1142780,2023-04-14
18826,18826,228530,2021-08-31
18827,18827,794963,2019-10-11
18828,18828,1044436,2021-06-26
18829,18829,556306,2023-04-22
18830,18830,682567,2023-11-22
18831,18831,1299483,2021-07-02
18832,18832,349927,2018-04-27
18833,18833,59914,2018-11-20
18834,18834,431698,2020-05-13
18835,18835,1344889,2023-09-26
18836,18836,1041557,2019-06-16
18837,18837,383827,2023-01-18
