customer_id,age,annual_income,occupation,city
18394,60,2200091,Business,Chennai
18395,65,787662,Business,Mumbai
18396,54,487613,Salaried,Kolkata
18397,36,391355,Self-Employed,Kolkata
18398,64,1696487,Student,Delhi
18399,25,2094161,Salaried,Bengaluru
18400,49,329401,Retired,Kolkata
18401,24,1217468,Retired,Hyderabad
18402,50,1603823,Self-Employed,Chennai
18403,45,1523290,Student,Kolkata
18404,44,567749,Business,Hyderabad
18405,69,2090534,Self-Employed,Hyderabad
18406,23,726359,Self-Employed,Bengaluru
18407,40,2424825,Salaried,Bengaluru
18408,40,1450100,Self-Employed,Kolkata
18409,50,545308,Business,Chennai
18410,24,328772,Student,Mumbai
18411,64,557417,Retired,Chennai
18412,53,765273,Retired,Bengaluru
18413,24,1754270,Business,Mumbai
18414,38,695363,Retired,Chennai
18415,38,787381,Salaried,Chennai
18416,57,2408385,Salaried,Kolkata
18417,33,1721432,Salaried,Hyderabad
18418,24,907884,Salaried,Chennai
18419,27,857364,Retired,Mumbai
18420,27,2062724,Retired,Mumbai
18421,62,1795724,Retired,Bengaluru
18422,30,1858496,Business,Mumbai
18423,63,1733159,Retired,Delhi
18424,41,259402,Retired,Mumbai
18425,49,201044,Business,Delhi
18426,33,1331540,Student,Hyderabad
18427,29,1673056,Student,Hyderabad
18428,50,2018171,Salaried,Chennai
18429,31,1539862,Student,Bengaluru
18430,23,1123873,Self-Employed,Bengaluru
18431,37,1098253,Salaried,Chennai
18432,47,513131,Retired,Bengaluru
18433,69,2028081,Business,Chennai
18434,51,987373,Self-Employed,Mumbai
18435,55,2302887,Student,Bengaluru
18436,66,205504,Student,Kolkata
18437,66,349253,Student,Bengaluru
18438,67,929383,Self-Employed,Delhi
18439,54,2367101,Self-Employed,Bengaluru
18440,28,1579793,Business,Mumbai
18441,28,1029979,Business,Chennai
18442,64,1428525,Self-Employed,Mumbai
18443,52,907442,Student,Chennai
18444,65,2126035,Salaried,Delhi
18445,61,1923389,Student,Hyderabad
18446,27,633872,Retired,Hyderabad
18447,29,517663,Retired,Chennai
18448,31,245930,Salaried,Bengaluru
18449,40,2451291,Salaried,Chennai
18450,55,918996,Self-Employed,Mumbai
18451,24,1936685,Student,Delhi
18452,52,232236,Retired,Delhi
18453,38,908979,Salaried,Chennai
18454,51,565493,Retired,Chennai
18455,57,1079368,Business,Bengaluru
18456,38,374877,Business,Mumbai
18457,36,2403935,Self-Employed,Mumbai
18458,38,1014503,Retired,Hyderabad
18459,41,1637472,Business,Hyderabad
18460,27,226671,Student,Bengaluru
18461,34,955831,Retired,Kolkata
18462,36,1436313,Self-Employed,Hyderabad
18463,59,2062901,Salaried,Hyderabad
18464,26,837481,Retired,Hyderabad
18465,63,464250,Retired,Chennai
18466,52,1773998,Retired,Mumbai
18467,67,1993438,Self-Employed,Mumbai
18468,41,2045311,Self-Employed,Kolkata
18469,52,905179,Self-Employed,Bengaluru
18470,21,867003,Self-Employed,Mumbai
18471,39,2334873,Student,Chennai
18472,37,1514255,Salaried,Kolkata
18473,36,1788689,Retired,Chennai
18474,64,2415746,Retired,Kolkata
18475,30,1519471,Student,Hyderabad
18476,52,314778,Business,Mumbai
18477,49,2121921,Retired,Delhi
18478,32,539888,Business,Kolkata
18479,25,1829287,Business,Chennai
18480,65,2258901,Business,Chennai
18481,21,2234311,Self-Employed,Hyderabad
18482,49,679988,Self-Employed,Mumbai
18483,66,1102605,Retired,Delhi
18484,36,736145,Retired,Kolkata
18485,22,1658121,Retired,Kolkata
18486,24,1170628,Salaried,Mumbai
18487,53,424524,Retired,Hyderabad
18488,60,2032958,Salaried,Hyderabad
18489,33,2381043,Salaried,Delhi
18490,21,1307321,Retired,Kolkata
18491,43,2065219,Salaried,Chennai
18492,56,909053,Retired,Bengaluru
18493,62,1428713,Student,Bengaluru
18494,60,840311,Student,Hyderabad
18495,33,2240064,Salaried,Bengaluru
18496,53,1468836,Business,Kolkata
18497,33,470500,Student,Hyderabad
18498,50,2287393,Self-Employed,Kolkata
18499,35,1550481,Student,Bengaluru
18500,58,326338,Business,Delhi
18501,57,1148227,Business,Mumbai
18502,62,791308,Retired,Hyderabad
18503,65,753746,Self-Employed,Chennai
18504,56,1572970,Business,Chennai
18505,38,1150044,Business,Kolkata
18506,27,1539971,Business,Chennai
18507,31,1315926,Retired,Delhi
18508,69,252177,Self-Employed,Mumbai
18509,44,1837634,Student,Bengaluru
18510,39,905182,Self-Employed,Kolkata
18511,24,1387003,Student,Mumbai
18512,22,1668438,Salaried,Kolkata
18513,55,607733,Student,Chennai
18514,55,1394236,Retired,Mumbai
18515,65,1163047,Student,Chennai
18516,50,1420499,Student,Bengaluru
18517,50,588480,Business,Hyderabad
18518,38,1513037,Business,Mumbai
18519,57,914003,Salaried,Hyderabad
18520,25,344653,Salaried,Bengaluru
18521,66,2395143,Self-Employed,Hyderabad
18522,47,1934659,Retired,Bengaluru
18523,61,1266541,Retired,Hyderabad
18524,31,2447733,Self-Employed,Mumbai
18525,21,505984,Business,Chennai
18526,53,308973,Salaried,Chennai
18527,63,866439,Business,Delhi
18528,67,1790508,Retired,Hyderabad
18529,46,443399,Salaried,Bengaluru
18530,67,1536468,Retired,Hyderabad
18531,27,2487917,Student,Delhi
18532,25,1894594,Business,Chennai
18533,30,645039,Student,Hyderabad
18534,68,808956,Student,Kolkata
18535,32,710710,Business,Delhi
18536,58,2287838,Retired,Bengaluru
18537,40,1847878,Student,Hyderabad
18538,29,1913286,Retired,Kolkata
18539,63,951264,Business,Chennai
18540,31,1357467,Self-Employed,Kolkata
18541,59,1840459,Salaried,Kolkata
18542,33,1050231,Salaried,Delhi
18543,28,699502,Salaried,Mumbai
18544,62,748938,Salaried,Kolkata
18545,55,1018046,Retired,Bengaluru
18546,40,996111,Student,Hyderabad
18547,22,2288061,Business,Hyderabad
18548,37,1336220,Retired,Kolkata
18549,28,2037754,Business,Chennai
18550,41,2208454,Self-Employed,Mumbai
18551,37,613654,Student,Kolkata
18552,33,664993,Salaried,Mumbai
18553,46,1961674,Business,Bengaluru
18554,22,1913366,Business,Hyderabad
18555,36,1500918,Business,Bengaluru
18556,45,1696487,Self-Employed,Delhi
18557,57,2110195,Student,Bengaluru
18558,69,298549,Self-Employed,Bengaluru
18559,31,2165426,Retired,Delhi
18560,69,1381778,Business,Hyderabad
18561,22,559163,Business,Chennai
18562,58,1777594,Salaried,Kolkata
18563,55,396679,Business,Hyderabad
18564,52,1166823,Student,Chennai
18565,34,1567134,Business,Delhi
18566,53,2301047,Business,Mumbai
18567,37,592240,Student,Hyderabad
18568,65,1285942,Student,Hyderabad
18569,44,2042164,Business,Kolkata
18570,59,988825,Student,Mumbai
18571,48,2246030,Retired,Hyderabad
18572,29,2440493,Business,Hyderabad
18573,50,2375009,Retired,Chennai
18574,63,1504360,Salaried,Mumbai
18575,24,2253811,Retired,Bengaluru
18576,66,383587,Retired,Bengaluru
18577,66,508310,Self-Employed,Delhi
18578,39,945643,Retired,Mumbai
18579,66,703426,Student,Mumbai
18580,29,2168109,Student,Chennai
18581,49,928505,Student,Delhi
18582,52,2367581,Self-Employed,Chennai
18583,58,1368549,Retired,Kolkata
18584,43,1290403,Salaried,Kolkata
18585,30,2320640,Salaried,Bengaluru
18586,25,211322,Student,Hyderabad
18587,69,1321427,Student,Chennai
18588,58,1642596,Student,Bengaluru
18589,39,1039941,Student,Hyderabad
18590,35,1949534,Retired,Bengaluru
18591,57,1066166,Student,Chennai
18592,66,1309773,Salaried,Bengaluru
18593,26,949609,Business,Mumbai
18594,43,359945,Business,Hyderabad
18595,55,2487489,Self-Employed,Kolkata
18596,24,1288149,Retired,Bengaluru
18597,25,2295340,Self-Employed,Hyderabad
18598,30,1070890,Retired,Chennai
18599,37,2243730,Student,Mumbai
18600,69,1922482,Retired,Bengaluru
18601,58,321124,Self-Employed,Kolkata
18602,35,2178134,Self-Employed,Chennai
18603,62,1406794,Student,Chennai
18604,30,1929111,Business,Mumbai
18605,69,1094375,Student,Mumbai
18606,57,1882998,Salaried,Hyderabad
18607,66,971120,Self-Employed,Mumbai
18608,63,1536935,Retired,Kolkata
18609,36,432146,Retired,Hyderabad
18610,26,867845,Salaried,Delhi
18611,48,505581,Retired,Bengaluru
18612,48,2448430,Self-Employed,Chennai
18613,47,1524673,Student,Hyderabad
18614,45,855007,Business,Mumbai
18615,43,2137001,Salaried,Mumbai
18616,33,1014625,Salaried,Delhi
18617,44,918822,Retired,Kolkata
18618,44,1015398,Student,Kolkata
18619,27,703688,Student,Delhi
18620,34,988746,Self-Employed,Delhi
18621,59,607468,Business,Delhi
18622,67,1931304,Business,Delhi
18623,38,1331802,Retired,Hyderabad
18624,59,637819,Self-Employed,Delhi
18625,42,668793,Self-Employed,Hyderabad
18626,51,1213868,Business,Delhi
18627,23,1321742,Retired,Delhi
18628,37,823729,Salaried,Bengaluru
18629,36,1126306,Retired,Mumbai
18630,26,260994,Salaried,Hyderabad
18631,23,1635480,Retired,Hyderabad
18632,52,2424444,Student,Mumbai
18633,59,976417,Retired,Mumbai
18634,23,1073779,Business,Mumbai
18635,37,785368,Self-Employed,Delhi
18636,34,2373309,Student,Chennai
18637,54,814628,Self-Employed,Delhi
18638,55,1490008,Student,Bengaluru
18639,62,1137881,Retired,Bengaluru
18640,63,1825321,Business,Bengaluru
18641,39,1489345,Self-Employed,Chennai
18642,66,1407568,Self-Employed,Kolkata
18643,39,1315768,Student,Bengaluru
18644,48,1168141,Student,Chennai
18645,33,2492470,Business,Delhi
18646,63,1886848,Business,Chennai
18647,43,2064719,Self-Employed,Hyderabad
18648,56,2149772,Student,Chennai
18649,25,883114,Business,Delhi
18650,48,413308,Salaried,Chennai
18651,65,2028366,Self-Employed,Bengaluru
18652,33,596099,Student,Mumbai
18653,22,993663,Student,Bengaluru
18654,34,1260882,Retired,Kolkata
18655,27,2317549,Student,Kolkata
18656,44,209719,Business,Mumbai
18657,42,1117284,Retired,Mumbai
18658,25,1493604,Business,Delhi
18659,48,906669,Retired,Mumbai
18660,26,602674,Student,Bengaluru
18661,48,1819546,Student,Mumbai
18662,49,2387998,Student,Delhi
18663,31,710566,Business,Delhi
18664,66,705126,Self-Employed,Delhi
18665,48,2184394,Self-Employed,Bengaluru
18666,62,208615,Student,Hyderabad
18667,54,1366668,Retired,Mumbai
18668,66,1203404,Self-Employed,Kolkata
18669,29,1018924,Student,Chennai
18670,49,1694814,Business,Kolkata
18671,26,2143925,Student,Mumbai
18672,27,2230757,Self-Employed,Chennai
18673,53,1943537,Retired,Kolkata
18674,62,1105655,Salaried,Mumbai
18675,35,1847112,Retired,Delhi
18676,26,2042269,Salaried,Delhi
18677,32,503992,Salaried,Mumbai
18678,57,1630180,Student,Bengaluru
18679,61,1149589,Retired,Delhi
18680,66,659836,Self-Employed,Hyderabad
18681,37,1416924,Student,Mumbai
18682,25,963617,Student,Delhi
18683,39,429143,Self-Employed,Chennai
18684,27,1103989,Business,Chennai
18685,47,1540819,Business,Mumbai
18686,50,206627,Self-Employed,Kolkata
18687,46,1656597,Student,Chennai
18688,40,1772356,Business,Kolkata
18689,58,718450,Salaried,Bengaluru
18690,29,2264128,Self-Employed,Kolkata
18691,53,2326053,Retired,Hyderabad
18692,26,1346254,Business,Mumbai
18693,21,1132724,Salaried,Delhi
18694,67,558113,Salaried,Bengaluru
18695,45,1271215,Student,Bengaluru
18696,62,1417693,Student,Bengaluru
18697,61,872507,Self-Employed,Delhi
18698,36,1520317,Business,Mumbai
18699,21,1813517,Student,Bengaluru
18700,44,423470,Business,Hyderabad
18701,68,634057,Self-Employed,Chennai
18702,41,1514324,Self-Employed,Chennai
18703,59,2362172,Salaried,Bengaluru
18704,67,1591135,Student,Kolkata
18705,59,1967183,Salaried,Bengaluru
18706,33,2180598,Self-Employed,Hyderabad
18707,39,306949,Student,Hyderabad
18708,44,318448,Business,Kolkata
18709,31,1912760,Business,Mumbai
18710,67,982519,Business,Kolkata
18711,59,1743325,Retired,Chennai
18712,50,1747293,Business,Bengaluru
18713,45,1371235,Self-Employed,Bengaluru
18714,21,1385817,Self-Employed,Kolkata
18715,29,561566,Salaried,Hyderabad
18716,62,2458526,Student,Chennai
18717,48,566426,Self-Employed,Delhi
18718,58,2012496,Business,Bengaluru
18719,66,1382930,Self-Employed,Kolkata
18720,63,1063101,Business,Hyderabad
18721,66,1821036,Business,Delhi
18722,27,331047,Retired,Kolkata
18723,35,1189941,Student,Bengaluru
18724,68,2010675,Student,Mumbai
18725,51,1725906,Student,Kolkata
18726,55,1178297,Retired,Hyderabad
18727,32,2192410,Retired,Delhi
18728,41,556367,Business,Bengaluru
18729,50,2032411,Self-Employed,Chennai
18730,65,1978600,Business,Chennai
18731,47,2097624,Business,Chennai
18732,33,1551153,Business,Delhi
18733,38,1726372,Student,Mumbai
18734,49,850382,Self-Employed,Chennai
18735,33,2218668,Salaried,Delhi
18736,55,1785908,Business,Hyderabad
18737,55,2352555,Student,Delhi
18738,41,376618,Student,Hyderabad
18739,53,2383432,Retired,Bengaluru
18740,37,1330939,Self-Employed,Mumbai
18741,22,751354,Student,Delhi
18742,68,455062,Business,Mumbai
18743,29,2264224,Business,Kolkata
18744,27,2111175,Business,Hyderabad
18745,41,1281712,Student,Hyderabad
18746,58,1376416,Retired,Kolkata
18747,38,2362636,Self-Employed,Hyderabad
18748,22,1284957,Salaried,Bengaluru
18749,42,2248109,Business,Mumbai
18750,40,1776974,Self-Employed,Delhi
18751,58,933020,Retired,Chennai
18752,51,1040660,Salaried,Bengaluru
18753,31,1566164,Student,Bengaluru
18754,38,272807,Student,Delhi
18755,59,607174,Salaried,Mumbai
18756,42,1373228,Business,Chennai
18757,69,1970149,Retired,Hyderabad
18758,63,561954,Business,Hyderabad
18759,25,1981682,Business,Hyderabad
18760,53,2151831,Self-Employed,Hyderabad
18761,34,1816989,Self-Employed,Bengaluru
18762,25,1681044,Retired,Mumbai
18763,50,2332112,Business,Delhi
18764,29,2334244,Salaried,Mumbai
18765,35,390026,Self-Employed,Bengaluru
18766,41,1539900,Self-Employed,Delhi
18767,50,628475,Salaried,Chennai
18768,29,855286,Student,Kolkata
18769,55,504342,Student,Mumbai
18770,69,1767589,Retired,Bengaluru
18771,44,1593642,Self-Employed,Delhi
18772,34,2255561,Self-Employed,Chennai
18773,36,2154125,Salaried,Chennai
18774,44,899927,Self-Employed,Chennai
18775,69,207473,Business,Delhi
18776,59,1998246,Salaried,Kolkata
18777,21,684674,Retired,Bengaluru
18778,55,1523334,Student,Hyderabad
18779,36,934908,Business,Mumbai
18780,49,1339247,Student,Mumbai
18781,34,1141268,Business,Mumbai
18782,44,715459,Salaried,Mumbai
18783,40,659138,Business,Kolkata
18784,30,1558787,Business,Hyderabad
18785,45,539473,Student,Hyderabad
18786,30,1650504,Retired,Mumbai
18787,22,1697836,Self-Employed,Bengaluru
18788,52,2286474,Student,Chennai
18789,53,1557606,Retired,Mumbai
18790,56,2076861,Business,Hyderabad
18791,40,1679805,Business,Kolkata
18792,37,1734787,Business,Kolkata
18793,22,1081196,Business,Bengaluru
18794,30,719117,Salaried,Chennai
18795,46,442454,Retired,Delhi
18796,22,291473,Self-Employed,Hyderabad
18797,34,1822152,Business,Delhi
18798,62,1316074,Business,Kolkata
18799,64,2492664,Salaried,Hyderabad
18800,30,2251290,Business,Hyderabad
18801,48,2075706,Retired,Kolkata
18802,22,2115389,Business,Bengaluru
18803,67,224950,Salaried,Chennai
18804,46,1775259,Salaried,Delhi
18805,48,2189187,Salaried,Bengaluru
18806,25,1203463,Retired,Bengaluru
18807,45,485725,Self-Employed,Chennai
18808,44,2094907,Self-Employed,Delhi
18809,64,1889192,Retired,Bengaluru
18810,51,1651173,Business,Bengaluru
18811,42,1065723,Business,Bengaluru
18812,33,2045933,Student,Delhi
18813,25,1878166,Student,Hyderabad
18814,55,547470,Salaried,Bengaluru
18815,56,1169451,Business,Bengaluru
18816,53,991559,Business,Hyderabad
18817,66,1783899,Student,Chennai
18818,34,2466794,Salaried,Kolkata
18819,45,1343451,Student,Chennai
18820,53,1265848,Business,Kolkata
18821,22,595054,Salaried,Kolkata
18822,27,1640313,Self-Employed,Mumbai
18823,35,2232727,Self-Employed,Kolkata
18824,38,2219252,Salaried,Kolkata
18825,22,2048852,Salaried,Chennai
18826,48,1831964,Business,Delhi
18827,40,1523346,Salaried,Hyderabad
18828,57,402989,Self-Employed,Chennai
18829,43,1497228,Business,Kolkata
18830,35,818106,Student,Chennai
18831,23,2244170,Business,Mumbai
18832,42,501884,Student,Delhi
18833,24,1934530,Self-Employed,Hyderabad
18834,62,1078766,Self-Employed,Kolkata
18835,26,534126,Retired,Hyderabad
18836,30,1108214,Self-Employed,Chennai
18837,39,2134280,Retired,Kolkata
18838,51,955024,Business,Mumbai
18839,57,2028571,Student,Chennai
18840,26,1926917,Salaried,Hyderabad
18841,54,406550,Student,Mumbai
18842,43,1062370,Salaried,Chennai
18843,41,1576401,Business,Mumbai
18844,38,760557,Self-Employed,Hyderabad
18845,59,600447,Retired,Bengaluru
18846,69,2304546,Student,Kolkata
18847,33,1863549,Salaried,Hyderabad
18848,47,1857538,Business,Bengaluru
18849,58,1907168,Student,Bengaluru
18850,59,1133650,Business,Bengaluru
18851,44,496089,Business,Kolkata
18852,26,442594,Business,Mumbai
18853,65,1393672,Student,Delhi
18854,47,2185453,Self-Employed,Mumbai
18855,50,2209519,Self-Employed,Kolkata
18856,25,1834675,Salaried,Mumbai
18857,26,429943,Business,Hyderabad
18858,61,495172,Student,Delhi
18859,56,487326,Student,Delhi
18860,27,1941105,Business,Mumbai
18861,68,1974718,Salaried,Delhi
18862,44,826683,Retired,Mumbai
18863,62,1304372,Salaried,Delhi
18864,58,1304071,Business,Delhi
18865,31,1034652,Self-Employed,Mumbai
18866,43,1466630,Salaried,Kolkata
18867,53,1879755,Salaried,Kolkata
18868,36,728381,Business,Bengaluru
18869,29,1939634,Retired,Bengaluru
18870,57,2397573,Salaried,Chennai
18871,68,1696598,Salaried,Hyderabad
18872,44,2378356,Salaried,Delhi
18873,56,393273,Student,Bengaluru
18874,46,404624,Retired,Chennai
18875,47,258335,Salaried,Hyderabad
18876,61,227610,Salaried,Hyderabad
18877,48,627773,Business,Mumbai
18878,27,2007788,Self-Employed,Hyderabad
18879,32,1970694,Student,Delhi
18880,26,1239572,Student,Kolkata
18881,21,1214749,Salaried,Kolkata
18882,69,1733840,Self-Employed,Hyderabad
18883,35,751076,Salaried,Bengaluru
18884,69,744254,Retired,Mumbai
18885,44,2038556,Retired,Bengaluru
18886,63,1672784,Business,Delhi
18887,38,1416740,Student,Hyderabad
18888,50,520714,Business,Chennai
18889,31,1573222,Business,Kolkata
18890,24,1344482,Salaried,Chennai
18891,28,2400651,Retired,Delhi
18892,29,1008886,Retired,Chennai
18893,50,1466587,Student,Hyderabad
18894,43,583586,Salaried,Mumbai
18895,23,1124065,Self-Employed,Mumbai
18896,50,1468441,Salaried,Hyderabad
18897,39,810382,Retired,Mumbai
18898,38,460798,Business,Bengaluru
18899,63,2234827,Student,Delhi
18900,66,1462403,Business,Bengaluru
18901,34,962709,Business,Chennai
18902,59,1800049,Self-Employed,Delhi
18903,28,964377,Salaried,Chennai
18904,30,1592832,Retired,Delhi
18905,67,709834,Student,Delhi
18906,52,862864,Retired,Mumbai
18907,34,2467200,Student,Kolkata
18908,31,1855104,Self-Employed,Bengaluru
18909,54,1730587,Retired,Chennai
18910,37,1704916,Self-Employed,Chennai
18911,45,216495,Salaried,Kolkata
18912,29,846078,Retired,Chennai
18913,46,695866,Self-Employed,Chennai
18914,33,1934136,Business,Kolkata
18915,51,2407971,Student,Chennai
18916,41,1531582,Student,Hyderabad
18917,63,2233178,Business,Kolkata
18918,53,1548910,Salaried,Mumbai
18919,66,582947,Retired,Delhi
18920,63,1625358,Business,Kolkata
18921,23,1004930,Business,Delhi
18922,29,1831831,Retired,Hyderabad
18923,34,447812,Salaried,Hyderabad
18924,48,638505,Self-Employed,Chennai
18925,39,274997,Business,Bengaluru
18926,62,822851,Student,Chennai
18927,42,1038356,Business,Delhi
18928,63,1553685,Business,Delhi
18929,46,2468698,Student,Chennai
18930,53,295750,Retired,Hyderabad
18931,44,266559,Retired,Kolkata
18932,65,971783,Self-Employed,Hyderabad
18933,23,2492708,Self-Employed,Chennai
18934,33,660133,Retired,Kolkata
18935,42,1636672,Self-Employed,Kolkata
18936,59,1339750,Student,Hyderabad
18937,54,223447,Student,Kolkata
18938,41,416007,Self-Employed,Mumbai
18939,38,1221712,Retired,Hyderabad
18940,67,1418675,Business,Chennai
18941,38,1697699,Retired,Mumbai
18942,41,2422721,Retired,Kolkata
18943,42,1676220,Business,Hyderabad
18944,66,1798815,Self-Employed,Delhi
18945,66,2239129,Retired,Hyderabad
18946,34,833696,Self-Employed,Hyderabad
18947,43,1443609,Salaried,Kolkata
18948,58,847232,Salaried,Kolkata
18949,26,423568,Salaried,Mumbai
18950,61,1939820,Student,Chennai
18951,66,1878582,Salaried,Chennai
18952,58,2293601,Student,Mumbai
18953,65,833485,Self-Employed,Bengaluru
18954,58,1759210,Business,Chennai
18955,43,1003787,Retired,Delhi
18956,28,417058,Self-Employed,Chennai
18957,43,1082873,Self-Employed,Delhi
18958,60,2018284,Retired,Delhi
18959,35,1798277,Self-Employed,Mumbai
18960,25,1364390,Student,Bengaluru
18961,22,2213832,Retired,Delhi
18962,37,1734276,Student,Delhi
18963,42,1360580,Salaried,Mumbai
18964,31,779837,Self-Employed,Hyderabad
18965,33,997324,Student,Bengaluru
18966,52,431188,Student,Delhi
18967,39,1122024,Self-Employed,Mumbai
18968,53,576690,Self-Employed,Kolkata
18969,67,982931,Salaried,Chennai
18970,69,1990625,Retired,Mumbai
18971,58,1549009,Self-Employed,Mumbai
18972,48,1737648,Student,Hyderabad
18973,68,919487,Salaried,Mumbai
18974,38,2188814,Self-Employed,Chennai
18975,50,1102183,Self-Employed,Kolkata
18976,33,476904,Salaried,Delhi
18977,51,1682166,Salaried,Mumbai
18978,55,958690,Salaried,Hyderabad
18979,32,2369224,Business,Mumbai
18980,50,1347799,Retired,Bengaluru
18981,26,620919,Retired,Bengaluru
18982,49,1455962,Business,Hyderabad
18983,47,633791,Retired,Kolkata
18984,24,656498,Business,Bengaluru
18985,50,1730530,Business,Delhi
18986,65,1348543,Business,Mumbai
18987,27,956594,Self-Employed,Hyderabad
18988,22,1963407,Business,Bengaluru
18989,31,2417919,Business,Bengaluru
18990,37,1278468,Self-Employed,Delhi
18991,33,1423717,Salaried,Delhi
18992,49,1508800,Salaried,Chennai
18993,38,505396,Salaried,Delhi
18994,50,302348,Student,Chennai
18995,23,1386341,Student,Mumbai
18996,52,1719164,Retired,Delhi
18997,54,371183,Business,Bengaluru
18998,22,2405332,Student,Bengaluru
18999,21,381753,Retired,Mumbai
19000,25,249685,Business,Delhi
19001,69,1189899,Self-Employed,Delhi
19002,29,754777,Retired,Chennai
19003,31,1137766,Salaried,Chennai
19004,54,1462129,Retired,Kolkata
19005,49,1288951,Business,Hyderabad
19006,37,574791,Student,Mumbai
19007,64,2477406,Salaried,Bengaluru
19008,55,1122287,Salaried,Chennai
19009,21,352137,Salaried,Mumbai
19010,62,1252009,Self-Employed,Chennai
19011,26,2477059,Self-Employed,Mumbai
19012,63,1702951,Student,Bengaluru
19013,68,1236848,Business,Hyderabad
19014,46,1667389,Student,Bengaluru
19015,37,322381,Salaried,Hyderabad
19016,22,577256,Business,Kolkata
19017,57,1247129,Salaried,Kolkata
19018,68,1022371,Retired,Bengaluru
19019,58,1471325,Salaried,Chennai
19020,37,1875127,Salaried,Mumbai
19021,26,696086,Student,Hyderabad
19022,38,1824963,Business,Mumbai
19023,68,1505839,Student,Mumbai
19024,64,2434620,Retired,Delhi
19025,26,681860,Retired,Chennai
19026,23,407450,Self-Employed,Hyderabad
19027,38,1521205,Self-Employed,Delhi
19028,43,2120959,Student,Kolkata
19029,24,1750900,Salaried,Bengaluru
19030,23,556673,Retired,Bengaluru
19031,65,1648513,Retired,Kolkata
19032,23,2308726,Business,Hyderabad
19033,56,891378,Business,Kolkata
19034,45,2319689,Retired,Bengaluru
19035,64,2226830,Business,Chennai
19036,40,1940953,Student,Hyderabad
19037,61,610069,Student,Chennai
19038,34,1784256,Retired,Delhi
19039,42,677921,Retired,Chennai
19040,49,294861,Salaried,Hyderabad
19041,67,407029,Business,Delhi
19042,57,1317209,Retired,Bengaluru
19043,36,956875,Business,Hyderabad
19044,30,657660,Student,Kolkata
19045,49,1778415,Business,Delhi
19046,65,1176555,Salaried,Bengaluru
19047,35,1685817,Retired,Hyderabad
19048,64,638722,Student,Delhi
19049,29,2159772,Retired,Delhi
19050,63,537412,Salaried,Hyderabad
19051,48,502024,Retired,Delhi
19052,46,1016859,Self-Employed,Mumbai
19053,25,532007,Salaried,Mumbai
19054,55,2104446,Business,Bengaluru
19055,22,1016754,Business,Kolkata
19056,49,1394352,Business,Kolkata
19057,28,1083440,Business,Bengaluru
19058,53,1699262,Retired,Chennai
19059,48,2100739,Business,Bengaluru
19060,42,1735166,Self-Employed,Bengaluru
19061,23,1311604,Salaried,Delhi
19062,32,2391529,Student,Kolkata
19063,50,2414944,Salaried,Chennai
19064,35,1194055,Salaried,Kolkata
19065,28,2408113,Student,Bengaluru
19066,44,451326,Business,Chennai
19067,68,1424732,Student,Chennai
19068,40,1240200,Salaried,Bengaluru
19069,57,1499393,Business,Bengaluru
19070,31,578614,Business,Bengaluru
19071,31,1440132,Salaried,Bengaluru
19072,45,2026701,Retired,Chennai
19073,62,925764,Self-Employed,Chennai
19074,55,587059,Self-Employed,Mumbai
19075,57,1701993,Salaried,Chennai
19076,42,1880806,Salaried,Delhi
19077,45,1315300,Student,Kolkata
19078,64,1237385,Retired,Chennai
19079,36,567160,Student,Bengaluru
19080,33,857428,Student,Kolkata
19081,56,298618,Student,Hyderabad
19082,69,2486289,Salaried,Mumbai
19083,51,1601568,Student,Mumbai
19084,40,2289616,Student,Hyderabad
19085,38,2225576,Business,Hyderabad
19086,54,2037296,Salaried,Delhi
19087,55,2284892,Self-Employed,Hyderabad
19088,49,357798,Student,Hyderabad
19089,69,1771469,Salaried,Hyderabad
19090,58,804800,Self-Employed,Mumbai
19091,58,1160230,Business,Mumbai
19092,40,1610715,Salaried,Bengaluru
19093,38,2083517,Retired,Delhi
19094,61,1093402,Student,Chennai
19095,45,1954906,Business,Kolkata
19096,29,752951,Business,Delhi
19097,38,1154020,Business,Delhi
19098,35,626119,Business,Hyderabad
19099,26,824140,Self-Employed,Hyderabad
19100,21,234870,Student,Chennai
19101,25,2376369,Salaried,Hyderabad
19102,61,2269893,Business,Hyderabad
19103,30,309701,Business,Chennai
19104,60,851165,Retired,Delhi
19105,48,383334,Student,Kolkata
19106,60,884999,Self-Employed,Hyderabad
19107,37,743001,Student,Kolkata
19108,53,1461473,Salaried,Kolkata
19109,55,1630746,Self-Employed,Chennai
19110,58,744647,Salaried,Hyderabad
19111,69,1221081,Business,Chennai
19112,55,965760,Business,Bengaluru
19113,56,613616,Retired,Chennai
19114,26,2443754,Salaried,Hyderabad
19115,57,1785277,Retired,Bengaluru
19116,37,1945111,Student,Kolkata
19117,62,1062988,Student,Delhi
19118,64,832769,Self-Employed,Chennai
19119,56,1835479,Salaried,Mumbai
19120,66,388431,Business,Chennai
19121,51,2346995,Retired,Chennai
19122,30,1893983,Self-Employed,Mumbai
19123,64,1135416,Salaried,Kolkata
19124,62,1557094,Business,Chennai
19125,35,1631264,Student,Hyderabad
19126,28,1878516,Student,Mumbai
19127,60,403749,Self-Employed,Chennai
19128,57,2191422,Business,Mumbai
19129,26,643706,Business,Mumbai
19130,40,2075640,Salaried,Hyderabad
19131,41,1762575,Salaried,Chennai
