alert_id,account_id,fraud_type,status
48159,8240,Identity Theft,Open
48160,10189,Identity Theft,Closed
48161,13548,Card Not Present,Closed
48162,1429,Suspicious Spend,Closed
48163,8417,Identity Theft,Open
48164,13475,Identity Theft,Open
48165,17705,Suspicious Spend,Closed
48166,11320,Suspicious Spend,Open
48167,763,Identity Theft,Open
48168,1291,Identity Theft,Open
48169,14587,Identity Theft,Open
48170,816,Identity Theft,Closed
48171,19264,Suspicious Spend,Closed
48172,6606,Card Not Present,Closed
48173,3284,Suspicious Spend,Closed
48174,14482,Identity Theft,Closed
48175,17559,Suspicious Spend,Closed
48176,8817,Identity Theft,Open
48177,16569,Card Not Present,Open
48178,13455,Suspicious Spend,Open
48179,18139,Identity Theft,Open
48180,11770,Card Not Present,Open
48181,17939,Suspicious Spend,Closed
48182,11468,Suspicious Spend,Closed
48183,1001,Card Not Present,Closed
48184,804,Suspicious Spend,Open
48185,18990,Identity Theft,Closed
48186,11057,Suspicious Spend,Open
48187,16043,Suspicious Spend,Closed
48188,10588,Identity Theft,Closed
48189,10826,Card Not Present,Closed
48190,8192,Identity Theft,Closed
48191,10015,Suspicious Spend,Open
48192,16499,Identity Theft,Open
48193,15949,Identity Theft,Open
48194,5621,Card Not Present,Open
48195,3929,Suspicious Spend,Closed
48196,19531,Card Not Present,Closed
48197,13071,Identity Theft,Open
48198,6901,Identity Theft,Open
48199,5926,Identity Theft,Closed
48200,13323,Identity Theft,Closed
48201,858,Card Not Present,Closed
48202,14513,Card Not Present,Open
48203,4601,Suspicious Spend,Open
48204,6548,Identity Theft,Open
48205,501,Identity Theft,Closed
48206,17983,Card Not Present,Open
48207,17039,Identity Theft,Closed
48208,14968,Identity Theft,Open
48209,6060,Card Not Present,Closed
48210,8470,Identity Theft,Open
48211,1769,Suspicious Spend,Open
48212,9760,Identity Theft,Closed
48213,15999,Card Not Present,Open
48214,7469,Suspicious Spend,Closed
48215,15706,Identity Theft,Open
48216,3494,Suspicious Spend,Closed
48217,19131,Card Not Present,Closed
48218,11238,Identity Theft,Closed
48219,5623,Identity Theft,Closed
48220,10038,Suspicious Spend,Closed
48221,5887,Identity Theft,Closed
48222,13586,Card Not Present,Open
48223,18290,Card Not Present,Open
48224,2115,Suspicious Spend,Closed
48225,11368,Suspicious Spend,Closed
48226,884,Card Not Present,Open
48227,5600,Identity Theft,Open
48228,2060,Card Not Present,Open
48229,1670,Card Not Present,Closed
48230,5157,Suspicious Spend,Open
48231,8405,Card Not Present,Open
48232,7808,Identity Theft,Open
48233,11219,Card Not Present,Closed
48234,11947,Identity Theft,Open
48235,10088,Identity Theft,Closed
48236,12291,Suspicious Spend,Open
48237,5193,Suspicious Spend,Open
48238,7580,Identity Theft,Closed
48239,13818,Identity Theft,Closed
48240,19487,Suspicious Spend,Open
48241,6372,Card Not Present,Closed
48242,2118,Card Not Present,Open
48243,4493,Card Not Present,Closed
48244,13750,Identity Theft,Closed
48245,14902,Suspicious Spend,Open
48246,3069,Identity Theft,Open
48247,13000,Identity Theft,Closed
48248,4226,Suspicious Spend,Closed
48249,4553,Suspicious Spend,Closed
48250,5138,Identity Theft,Closed
48251,6557,Suspicious Spend,Open
48252,1480,Card Not Present,Open
48253,6900,Suspicious Spend,Closed
48254,5298,Suspicious Spend,Closed
48255,17024,Suspicious Spend,Closed
48256,16135,Identity Theft,Open
48257,4719,Suspicious Spend,Closed
48258,17325,Card Not Present,Open
48259,5289,Suspicious Spend,Closed
48260,18268,Suspicious Spend,Closed
48261,19093,Suspicious Spend,Closed
48262,5026,Card Not Present,Closed
48263,183,Identity Theft,Open
48264,4847,Card Not Present,Closed
48265,7434,Card Not Present,Closed
48266,4593,Identity Theft,Closed
48267,3243,Suspicious Spend,Open
48268,16258,Identity Theft,Open
48269,17093,Suspicious Spend,Closed
48270,4259,Identity Theft,Closed
48271,10187,Suspicious Spend,Open
48272,14201,Suspicious Spend,Open
48273,4724,Identity Theft,Closed
48274,452,Suspicious Spend,Open
48275,616,Card Not Present,Closed
48276,6587,Card Not Present,Open
48277,2059,Suspicious Spend,Open
48278,16702,Card Not Present,Closed
48279,8744,Identity Theft,Closed
48280,13158,Identity Theft,Open
48281,1695,Suspicious Spend,Open
48282,18312,Card Not Present,Closed
48283,6841,Card Not Present,Open
48284,18874,Suspicious Spend,Open
48285,511,Card Not Present,Closed
48286,10604,Card Not Present,Closed
48287,17863,Suspicious Spend,Closed
48288,5762,Identity Theft,Closed
48289,9589,Suspicious Spend,Closed
48290,11018,Suspicious Spend,Open
48291,12019,Suspicious Spend,Open
48292,6688,Suspicious Spend,Open
48293,17044,Identity Theft,Closed
48294,18129,Card Not Present,Closed
48295,3107,Card Not Present,Open
48296,6449,Card Not Present,Closed
48297,14026,Suspicious Spend,Open
48298,2021,Identity Theft,Closed
48299,2991,Card Not Present,Closed
48300,9606,Identity Theft,Open
48301,13679,Card Not Present,Closed
48302,10454,Card Not Present,Open
48303,2784,Suspicious Spend,Closed
48304,16755,Card Not Present,Closed
48305,13786,Card Not Present,Open
48306,13585,Suspicious Spend,Open
48307,14775,Identity Theft,Open
48308,452,Suspicious Spend,Open
48309,6840,Card Not Present,Open
48310,9398,Identity Theft,Open
48311,18041,Suspicious Spend,Closed
48312,12991,Identity Theft,Closed
48313,3345,Suspicious Spend,Open
48314,15269,Card Not Present,Closed
48315,11497,Suspicious Spend,Closed
48316,19460,Identity Theft,Open
48317,3745,Suspicious Spend,Open
48318,10524,Card Not Present,Closed
48319,6856,Identity Theft,Closed
48320,16433,Identity Theft,Closed
48321,1457,Identity Theft,Open
48322,12149,Identity Theft,Closed
48323,11450,Card Not Present,Open
48324,13838,Card Not Present,Closed
48325,7250,Identity Theft,Open
48326,18636,Card Not Present,Closed
48327,19165,Identity Theft,Open
48328,3223,Identity Theft,Closed
48329,7135,Identity Theft,Open
48330,1396,Suspicious Spend,Open
48331,1291,Identity Theft,Closed
48332,2744,Card Not Present,Open
48333,12329,Card Not Present,Open
48334,15566,Card Not Present,Open
48335,2482,Identity Theft,Closed
48336,1314,Card Not Present,Open
48337,4443,Identity Theft,Open
48338,9038,Identity Theft,Open
48339,786,Suspicious Spend,Closed
48340,16891,Identity Theft,Closed
48341,16657,Card Not Present,Open
48342,6634,Card Not Present,Open
48343,15349,Suspicious Spend,Closed
48344,3329,Suspicious Spend,Closed
48345,7058,Suspicious Spend,Closed
48346,1408,Card Not Present,Open
48347,17700,Suspicious Spend,Open
48348,19988,Identity Theft,Closed
48349,19653,Suspicious Spend,Closed
48350,6096,Suspicious Spend,Closed
48351,8931,Suspicious Spend,Closed
48352,1176,Identity Theft,Closed
48353,174,Suspicious Spend,Closed
48354,13401,Suspicious Spend,Closed
48355,3546,Card Not Present,Closed
48356,10273,Card Not Present,Open
48357,11103,Suspicious Spend,Closed
48358,19546,Identity Theft,Open
48359,12060,Suspicious Spend,Open
48360,6689,Identity Theft,Open
48361,9294,Card Not Present,Closed
48362,5687,Suspicious Spend,Open
48363,11055,Suspicious Spend,Open
48364,17828,Identity Theft,Closed
48365,14857,Card Not Present,Closed
48366,202,Identity Theft,Closed
48367,5354,Identity Theft,Open
48368,7416,Identity Theft,Open
48369,16682,Card Not Present,Open
48370,8334,Suspicious Spend,Open
48371,2340,Suspicious Spend,Closed
48372,19626,Suspicious Spend,Open
48373,6091,Identity Theft,Closed
48374,6621,Suspicious Spend,Closed
48375,6571,Suspicious Spend,Open
48376,2775,Suspicious Spend,Closed
48377,15930,Card Not Present,Closed
48378,16142,Identity Theft,Closed
48379,8963,Identity Theft,Closed
48380,982,Suspicious Spend,Closed
48381,8994,Card Not Present,Open
48382,12099,Identity Theft,Closed
48383,19090,Identity Theft,Closed
48384,16796,Suspicious Spend,Open
48385,10456,Suspicious Spend,Open
48386,18906,Suspicious Spend,Closed
48387,5221,Suspicious Spend,Closed
48388,14152,Identity Theft,Closed
48389,3747,Identity Theft,Closed
48390,11911,Identity Theft,Open
48391,6236,Suspicious Spend,Closed
48392,1900,Suspicious Spend,Open
48393,2199,Identity Theft,Closed
48394,19720,Card Not Present,Open
48395,18597,Suspicious Spend,Open
48396,8765,Suspicious Spend,Open
48397,10736,Card Not Present,Closed
48398,10902,Suspicious Spend,Closed
48399,8823,Card Not Present,Closed
48400,371,Identity Theft,Closed
48401,8506,Card Not Present,Open
48402,13335,Card Not Present,Open
48403,13882,Suspicious Spend,Open
48404,11950,Suspicious Spend,Open
48405,95,Card Not Present,Closed
48406,258,Identity Theft,Open
48407,19984,Identity Theft,Open
48408,2443,Suspicious Spend,Open
48409,18263,Suspicious Spend,Closed
48410,15842,Suspicious Spend,Closed
48411,6176,Identity Theft,Open
48412,7560,Suspicious Spend,Closed
48413,3819,Card Not Present,Open
48414,12597,Suspicious Spend,Open
48415,6241,Identity Theft,Closed
48416,850,Identity Theft,Closed
48417,11129,Identity Theft,Open
48418,10083,Suspicious Spend,Open
48419,5259,Card Not Present,Open
48420,16535,Identity Theft,Closed
48421,1668,Identity Theft,Open
48422,769,Suspicious Spend,Open
48423,4654,Card Not Present,Open
48424,6570,Card Not Present,Closed
48425,7011,Card Not Present,Open
48426,14941,Identity Theft,Closed
48427,10589,Identity Theft,Closed
48428,15163,Card Not Present,Closed
48429,17185,Card Not Present,Open
48430,1700,Suspicious Spend,Closed
48431,5620,Identity Theft,Closed
48432,11732,Suspicious Spend,Closed
48433,10331,Identity Theft,Open
48434,3392,Card Not Present,Closed
48435,16304,Identity Theft,Open
48436,1462,Identity Theft,Closed
48437,10551,Identity Theft,Closed
48438,4414,Identity Theft,Closed
48439,14564,Suspicious Spend,Open
48440,19651,Suspicious Spend,Open
48441,4239,Card Not Present,Open
48442,10622,Card Not Present,Open
48443,19473,Suspicious Spend,Closed
48444,10313,Suspicious Spend,Closed
48445,18606,Suspicious Spend,Open
48446,4653,Card Not Present,Open
48447,12789,Card Not Present,Open
48448,6455,Card Not Present,Open
48449,19883,Suspicious Spend,Open
48450,16084,Card Not Present,Closed
48451,4366,Identity Theft,Open
48452,17388,Suspicious Spend,Open
48453,14127,Card Not Present,Open
48454,10260,Suspicious Spend,Open
48455,10001,Identity Theft,Closed
48456,52,Suspicious Spend,Closed
48457,288,Identity Theft,Open
48458,12694,Suspicious Spend,Closed
48459,16803,Identity Theft,Open
48460,19040,Card Not Present,Closed
48461,18572,Card Not Present,Closed
48462,12023,Card Not Present,Open
48463,132,Card Not Present,Open
48464,9934,Identity Theft,Open
48465,11501,Card Not Present,Closed
48466,17593,Card Not Present,Closed
48467,12476,Card Not Present,Closed
48468,1150,Suspicious Spend,Open
48469,17329,Suspicious Spend,Closed
48470,18693,Suspicious Spend,Closed
48471,4476,Card Not Present,Closed
48472,18070,Card Not Present,Open
48473,4859,Identity Theft,Closed
48474,1979,Suspicious Spend,Open
48475,15600,Suspicious Spend,Open
48476,19360,Identity Theft,Closed
48477,12248,Card Not Present,Open
48478,3248,Identity Theft,Open
48479,15623,Suspicious Spend,Open
48480,8209,Suspicious Spend,Closed
48481,1007,Identity Theft,Open
48482,6442,Identity Theft,Closed
48483,3222,Suspicious Spend,Closed
48484,2240,Card Not Present,Open
48485,232,Card Not Present,Closed
48486,8177,Card Not Present,Open
48487,8799,Card Not Present,Closed
48488,8683,Card Not Present,Closed
48489,4423,Identity Theft,Closed
48490,18393,Suspicious Spend,Closed
48491,19242,Card Not Present,Closed
48492,16126,Identity Theft,Open
48493,15695,Identity Theft,Closed
48494,19350,Suspicious Spend,Closed
48495,19948,Card Not Present,Open
48496,16317,Suspicious Spend,Closed
48497,12792,Identity Theft,Closed
48498,519,Suspicious Spend,Closed
48499,10138,Suspicious Spend,Open
48500,9331,Suspicious Spend,Open
48501,12202,Suspicious Spend,Closed
48502,10887,Suspicious Spend,Open
48503,7661,Card Not Present,Closed
48504,15834,Suspicious Spend,Open
48505,2690,Card Not Present,Open
48506,6411,Suspicious Spend,Open
48507,2653,Suspicious Spend,Open
48508,4613,Identity Theft,Open
48509,8572,Suspicious Spend,Closed
48510,8424,Card Not Present,Closed
48511,5445,Suspicious Spend,Closed
48512,10967,Suspicious Spend,Open
48513,231,Identity Theft,Closed
48514,7584,Suspicious Spend,Closed
48515,12342,Suspicious Spend,Closed
48516,2837,Card Not Present,Closed
48517,1091,Suspicious Spend,Closed
48518,14490,Card Not Present,Closed
48519,2569,Card Not Present,Closed
48520,10456,Identity Theft,Open
48521,17119,Suspicious Spend,Open
48522,5934,Identity Theft,Open
48523,12842,Suspicious Spend,Open
48524,5417,Identity Theft,Open
48525,18038,Suspicious Spend,Open
48526,12986,Identity Theft,Closed
48527,1392,Identity Theft,Closed
48528,10427,Card Not Present,Open
48529,10880,Card Not Present,Closed
48530,9932,Identity Theft,Closed
48531,4873,Suspicious Spend,Closed
48532,17871,Card Not Present,Closed
48533,5946,Suspicious Spend,Closed
48534,19136,Identity Theft,Open
48535,11420,Suspicious Spend,Open
48536,1927,Card Not Present,Open
48537,9108,Identity Theft,Closed
48538,1443,Identity Theft,Open
48539,8274,Card Not Present,Open
48540,3183,Card Not Present,Closed
48541,18247,Suspicious Spend,Open
48542,5331,Card Not Present,Closed
48543,9272,Suspicious Spend,Closed
48544,19379,Identity Theft,Closed
48545,15765,Card Not Present,Closed
48546,943,Suspicious Spend,Closed
48547,13732,Suspicious Spend,Closed
48548,10100,Identity Theft,Open
48549,240,Suspicious Spend,Closed
48550,15936,Suspicious Spend,Closed
48551,11737,Card Not Present,Open
48552,4256,Suspicious Spend,Closed
48553,43,Card Not Present,Closed
48554,1912,Suspicious Spend,Open
48555,2898,Card Not Present,Closed
48556,6525,Card Not Present,Open
48557,8662,Card Not Present,Closed
48558,484,Suspicious Spend,Closed
48559,1471,Identity Theft,Open
48560,16182,Identity Theft,Open
48561,6240,Identity Theft,Open
48562,4341,Identity Theft,Open
48563,17507,Identity Theft,Closed
48564,17754,Identity Theft,Closed
48565,4056,Identity Theft,Closed
48566,9828,Card Not Present,Closed
48567,6416,Card Not Present,Closed
48568,2157,Card Not Present,Closed
48569,1362,Suspicious Spend,Closed
48570,8908,Identity Theft,Closed
48571,8375,Suspicious Spend,Closed
48572,7768,Card Not Present,Open
48573,1132,Suspicious Spend,Open
48574,9351,Card Not Present,Closed
48575,8770,Card Not Present,Closed
48576,11313,Suspicious Spend,Open
48577,19125,Identity Theft,Open
48578,19044,Identity Theft,Closed
48579,371,Suspicious Spend,Open
48580,443,Card Not Present,Closed
48581,19092,Identity Theft,Closed
48582,8702,Card Not Present,Closed
48583,14163,Suspicious Spend,Open
48584,10079,Suspicious Spend,Closed
48585,5215,Card Not Present,Closed
48586,13762,Identity Theft,Closed
48587,525,Identity Theft,Closed
48588,8546,Card Not Present,Open
48589,13614,Card Not Present,Closed
48590,18870,Identity Theft,Open
48591,9333,Card Not Present,Open
48592,715,Identity Theft,Closed
48593,3514,Identity Theft,Open
48594,1448,Card Not Present,Open
48595,14830,Identity Theft,Open
48596,12205,Card Not Present,Closed
48597,2425,Card Not Present,Closed
48598,9173,Suspicious Spend,Closed
48599,6632,Card Not Present,Open
48600,17308,Identity Theft,Open
48601,9407,Identity Theft,Open
48602,5512,Card Not Present,Closed
48603,6394,Suspicious Spend,Closed
48604,19551,Suspicious Spend,Closed
48605,10058,Card Not Present,Open
48606,17544,Card Not Present,Open
48607,4812,Suspicious Spend,Open
48608,17523,Card Not Present,Closed
48609,13424,Card Not Present,Closed
48610,484,Card Not Present,Closed
48611,5703,Suspicious Spend,Open
48612,400,Identity Theft,Closed
48613,3104,Card Not Present,Open
48614,17020,Identity Theft,Closed
48615,4264,Suspicious Spend,Closed
48616,14149,Card Not Present,Closed
48617,2272,Suspicious Spend,Open
48618,5759,Card Not Present,Closed
48619,13004,Suspicious Spend,Closed
48620,4526,Identity Theft,Closed
48621,254,Card Not Present,Open
48622,8808,Suspicious Spend,Open
48623,423,Card Not Present,Closed
48624,8549,Suspicious Spend,Open
48625,6347,Identity Theft,Open
48626,17514,Identity Theft,Closed
48627,3104,Identity Theft,Open
48628,7083,Card Not Present,Closed
48629,19443,Suspicious Spend,Closed
48630,16197,Suspicious Spend,Open
48631,2804,Suspicious Spend,Open
48632,1350,Suspicious Spend,Open
48633,12036,Identity Theft,Open
48634,18960,Card Not Present,Open
48635,4501,Suspicious Spend,Open
48636,18374,Card Not Present,Closed
48637,11499,Card Not Present,Open
48638,138,Suspicious Spend,Open
48639,1632,Identity Theft,Open
48640,16986,Identity Theft,Open
48641,11169,Suspicious Spend,Closed
48642,7146,Identity Theft,Closed
48643,6182,Suspicious Spend,Closed
48644,11011,Card Not Present,Closed
48645,12894,Identity Theft,Open
48646,9993,Identity Theft,Open
48647,15262,Identity Theft,Closed
48648,2875,Identity Theft,Closed
48649,504,Card Not Present,Open
48650,17140,Card Not Present,Closed
48651,12428,Card Not Present,Open
48652,17465,Suspicious Spend,Closed
48653,18129,Identity Theft,Open
48654,3411,Card Not Present,Open
48655,7722,Identity Theft,Open
48656,371,Identity Theft,Closed
48657,8910,Identity Theft,Open
48658,15137,Suspicious Spend,Open
48659,5624,Suspicious Spend,Closed
48660,10286,Suspicious Spend,Open
48661,818,Suspicious Spend,Open
48662,4006,Suspicious Spend,Closed
48663,13935,Identity Theft,Open
48664,11594,Identity Theft,Closed
48665,3612,Identity Theft,Closed
48666,10818,Suspicious Spend,Open
48667,1600,Suspicious Spend,Closed
48668,8183,Suspicious Spend,Closed
48669,4880,Card Not Present,Closed
48670,17717,Suspicious Spend,Closed
48671,18413,Identity Theft,Open
48672,19974,Card Not Present,Open
48673,13019,Card Not Present,Closed
48674,7065,Suspicious Spend,Open
48675,5374,Identity Theft,Closed
48676,17544,Identity Theft,Open
48677,14171,Card Not Present,Open
48678,16974,Identity Theft,Closed
48679,2079,Suspicious Spend,Open
48680,1431,Card Not Present,Open
48681,1352,Suspicious Spend,Open
48682,4013,Identity Theft,Open
48683,3367,Suspicious Spend,Closed
48684,18727,Identity Theft,Open
48685,15818,Suspicious Spend,Closed
48686,10544,Suspicious Spend,Closed
48687,17469,Suspicious Spend,Closed
48688,3509,Identity Theft,Closed
48689,9132,Suspicious Spend,Closed
48690,10683,Suspicious Spend,Closed
48691,5626,Suspicious Spend,Open
48692,9740,Card Not Present,Closed
48693,6598,Identity Theft,Open
48694,9279,Card Not Present,Closed
48695,19898,Identity Theft,Closed
48696,8178,Suspicious Spend,Closed
48697,18798,Suspicious Spend,Closed
48698,5188,Suspicious Spend,Open
48699,14417,Card Not Present,Open
48700,8487,Suspicious Spend,Closed
48701,7525,Card Not Present,Closed
48702,18984,Suspicious Spend,Open
48703,1648,Suspicious Spend,Open
48704,12022,Identity Theft,Closed
48705,234,Card Not Present,Closed
48706,11183,Card Not Present,Closed
48707,4997,Identity Theft,Closed
48708,13221,Card Not Present,Open
48709,17416,Identity Theft,Open
48710,2359,Suspicious Spend,Closed
48711,1862,Identity Theft,Open
48712,10738,Suspicious Spend,Closed
48713,16201,Card Not Present,Closed
48714,3045,Card Not Present,Open
48715,9869,Suspicious Spend,Open
48716,6312,Suspicious Spend,Closed
48717,9211,Card Not Present,Closed
48718,19581,Suspicious Spend,Closed
48719,8712,Card Not Present,Closed
48720,14401,Suspicious Spend,Open
48721,7044,Card Not Present,Open
48722,3231,Suspicious Spend,Open
48723,14007,Identity Theft,Closed
48724,17271,Card Not Present,Open
48725,14014,Identity Theft,Closed
48726,14699,Suspicious Spend,Closed
48727,10572,Suspicious Spend,Open
48728,4990,Suspicious Spend,Closed
48729,2860,Card Not Present,Open
48730,6755,Suspicious Spend,Closed
48731,10646,Identity Theft,Open
48732,2159,Identity Theft,Open
48733,11364,Identity Theft,Open
48734,12971,Identity Theft,Open
48735,11083,Identity Theft,Closed
48736,2800,Identity Theft,Closed
48737,3169,Identity Theft,Closed
48738,19824,Identity Theft,Open
48739,15238,Suspicious Spend,Closed
48740,9154,Suspicious Spend,Open
48741,7647,Card Not Present,Open
48742,16877,Card Not Present,Open
48743,2595,Card Not Present,Open
48744,11534,Suspicious Spend,Open
48745,841,Suspicious Spend,Open
48746,3502,Card Not Present,Open
48747,2380,Identity Theft,Open
48748,8854,Card Not Present,Open
48749,12786,Identity Theft,Open
48750,13180,Card Not Present,Open
48751,1168,Card Not Present,Open
48752,18618,Suspicious Spend,Closed
48753,2867,Identity Theft,Open
48754,97,Identity Theft,Closed
48755,18656,Identity Theft,Closed
48756,15028,Suspicious Spend,Open
48757,7043,Suspicious Spend,Closed
48758,8566,Card Not Present,Open
48759,2333,Card Not Present,Open
48760,12697,Card Not Present,Open
48761,12931,Card Not Present,Closed
48762,17722,Card Not Present,Closed
48763,16606,Identity Theft,Open
48764,8568,Suspicious Spend,Open
48765,9145,Card Not Present,Closed
48766,269,Suspicious Spend,Closed
48767,12801,Identity Theft,Closed
48768,6095,Identity Theft,Open
48769,5249,Identity Theft,Closed
48770,5698,Suspicious Spend,Open
48771,13139,Identity Theft,Open
48772,15807,Card Not Present,Closed
48773,1509,Identity Theft,Closed
48774,19564,Card Not Present,Open
48775,6296,Identity Theft,Closed
48776,1341,Identity Theft,Closed
48777,8441,Identity Theft,Closed
48778,19481,Card Not Present,Open
48779,6724,Card Not Present,Closed
48780,687,Suspicious Spend,Closed
48781,11269,Suspicious Spend,Open
48782,5879,Suspicious Spend,Closed
48783,12491,Suspicious Spend,Open
48784,12733,Card Not Present,Open
48785,9841,Identity Theft,Closed
48786,15755,Identity Theft,Open
48787,3145,Identity Theft,Open
48788,12622,Suspicious Spend,Closed
48789,9524,Suspicious Spend,Closed
48790,5457,Suspicious Spend,Closed
48791,3087,Suspicious Spend,Closed
48792,11900,Identity Theft,Open
48793,5215,Identity Theft,Open
48794,6977,Card Not Present,Open
48795,8651,Card Not Present,Closed
48796,14520,Identity Theft,Open
48797,2153,Card Not Present,Closed
48798,6169,Identity Theft,Closed
48799,8194,Suspicious Spend,Open
48800,9931,Card Not Present,Open
48801,10665,Identity Theft,Closed
48802,13643,Card Not Present,Open
48803,7606,Suspicious Spend,Open
48804,15326,Suspicious Spend,Closed
48805,4467,Identity Theft,Open
48806,2407,Identity Theft,Open
48807,695,Card Not Present,Closed
48808,118,Identity Theft,Open
48809,10981,Suspicious Spend,Closed
48810,13180,Suspicious Spend,Closed
48811,13100,Identity Theft,Open
48812,1799,Identity Theft,Open
48813,11026,Identity Theft,Open
48814,15423,Identity Theft,Open
48815,13085,Card Not Present,Closed
48816,13409,Identity Theft,Open
48817,15521,Identity Theft,Closed
48818,4408,Suspicious Spend,Open
48819,479,Identity Theft,Closed
48820,10392,Suspicious Spend,Open
48821,5433,Identity Theft,Closed
48822,8431,Suspicious Spend,Open
48823,2791,Card Not Present,Open
48824,15220,Identity Theft,Closed
48825,19645,Suspicious Spend,Closed
48826,19766,Card Not Present,Open
48827,13315,Suspicious Spend,Open
48828,10914,Identity Theft,Open
48829,12955,Card Not Present,Closed
48830,7299,Card Not Present,Open
48831,8056,Card Not Present,Open
48832,9278,Suspicious Spend,Open
48833,9325,Suspicious Spend,Closed
48834,1661,Identity Theft,Closed
48835,18474,Suspicious Spend,Closed
48836,4109,Suspicious Spend,Open
48837,14769,Suspicious Spend,Open
48838,2242,Card Not Present,Open
48839,3366,Card Not Present,Closed
48840,17808,Identity Theft,Open
48841,17989,Suspicious Spend,Open
48842,3262,Suspicious Spend,Open
48843,11886,Suspicious Spend,Open
48844,7095,Identity Theft,Open
48845,390,Identity Theft,Open
48846,5311,Identity Theft,Closed
48847,12574,Identity Theft,Open
48848,9395,Suspicious Spend,Closed
48849,8229,Card Not Present,Open
48850,11198,Identity Theft,Closed
48851,15916,Identity Theft,Closed
48852,10420,Suspicious Spend,Closed
48853,3306,Suspicious Spend,Closed
48854,1119,Identity Theft,Closed
48855,13948,Card Not Present,Open
48856,4855,Suspicious Spend,Open
48857,14418,Suspicious Spend,Open
48858,3951,Identity Theft,Closed
48859,9286,Suspicious Spend,Closed
48860,5188,Suspicious Spend,Open
48861,18127,Card Not Present,Closed
48862,265,Identity Theft,Closed
48863,12209,Suspicious Spend,Closed
48864,3955,Suspicious Spend,Open
48865,3478,Identity Theft,Open
48866,7442,Suspicious Spend,Closed
48867,8106,Identity Theft,Open
48868,6730,Identity Theft,Open
48869,11904,Suspicious Spend,Open
48870,2226,Card Not Present,Open
48871,18547,Suspicious Spend,Closed
48872,8615,Card Not Present,Closed
48873,3527,Suspicious Spend,Closed
48874,6541,Identity Theft,Open
48875,10070,Identity Theft,Closed
48876,6833,Identity Theft,Closed
48877,15166,Card Not Present,Open
48878,15090,Identity Theft,Closed
48879,168,Suspicious Spend,Open
48880,18127,Card Not Present,Closed
48881,4845,Identity Theft,Open
48882,11721,Card Not Present,Closed
48883,3520,Identity Theft,Closed
48884,19967,Suspicious Spend,Closed
48885,17670,Identity Theft,Open
48886,16552,Identity Theft,Closed
48887,16705,Card Not Present,Closed
48888,7983,Suspicious Spend,Open
48889,11524,Card Not Present,Open
48890,475,Card Not Present,Closed
48891,6969,Card Not Present,Closed
48892,10273,Suspicious Spend,Closed
48893,3523,Card Not Present,Open
48894,16679,Identity Theft,Open
48895,1869,Card Not Present,Open
48896,19605,Identity Theft,Closed
48897,2435,Identity Theft,Open
48898,250,Identity Theft,Closed
48899,12827,Identity Theft,Open
48900,3719,Identity Theft,Closed
48901,5457,Card Not Present,Closed
48902,14923,Identity Theft,Closed
48903,3689,Suspicious Spend,Open
48904,10607,Suspicious Spend,Open
48905,19230,Suspicious Spend,Closed
48906,4914,Suspicious Spend,Closed
48907,13317,Card Not Present,Closed
48908,7839,Identity Theft,Closed
48909,9329,Identity Theft,Closed
48910,19333,Card Not Present,Open
48911,11954,Card Not Present,Closed
48912,18768,Card Not Present,Closed
48913,3103,Suspicious Spend,Open
48914,1818,Suspicious Spend,Closed
48915,7677,Card Not Present,Open
48916,12729,Identity Theft,Open
48917,8885,Suspicious Spend,Closed
48918,7260,Identity Theft,Open
48919,301,Suspicious Spend,Open
48920,12765,Card Not Present,Closed
48921,5802,Identity Theft,Open
48922,12214,Card Not Present,Closed
48923,14749,Card Not Present,Open
48924,3598,Identity Theft,Closed
48925,6089,Identity Theft,Closed
48926,9657,Suspicious Spend,Open
48927,4273,Identity Theft,Open
48928,3644,Suspicious Spend,Open
48929,3425,Identity Theft,Closed
48930,10059,Card Not Present,Open
48931,14517,Identity Theft,Open
48932,3639,Suspicious Spend,Open
48933,10124,Identity Theft,Open
48934,7795,Card Not Present,Closed
48935,956,Identity Theft,Open
48936,1330,Suspicious Spend,Open
48937,13158,Identity Theft,Open
48938,9611,Identity Theft,Closed
48939,3862,Suspicious Spend,Open
48940,13873,Suspicious Spend,Open
48941,5898,Card Not Present,Closed
48942,4315,Identity Theft,Closed
48943,14897,Card Not Present,Closed
48944,10037,Suspicious Spend,Closed
48945,11159,Card Not Present,Closed
48946,3745,Card Not Present,Closed
48947,6074,Suspicious Spend,Closed
48948,14961,Identity Theft,Closed
48949,3009,Card Not Present,Open
48950,9252,Suspicious Spend,Closed
48951,1198,Card Not Present,Open
48952,12414,Card Not Present,Closed
48953,10272,Card Not Present,Closed
48954,4137,Card Not Present,Closed
48955,7531,Card Not Present,Open
48956,16192,Card Not Present,Closed
48957,16125,Suspicious Spend,Open
48958,7449,Suspicious Spend,Closed
48959,10100,Identity Theft,Closed
48960,10001,Suspicious Spend,Open
48961,5944,Suspicious Spend,Closed
48962,15253,Card Not Present,Closed
48963,11889,Card Not Present,Closed
48964,18095,Card Not Present,Open
48965,17356,Identity Theft,Closed
48966,16896,Suspicious Spend,Closed
48967,10900,Suspicious Spend,Closed
48968,10319,Suspicious Spend,Closed
48969,5205,Identity Theft,Closed
48970,19265,Suspicious Spend,Open
48971,14659,Card Not Present,Closed
48972,16310,Suspicious Spend,Closed
