account_id,utilization_ratio,days_past_due,fraud_count,payment_ratio,default_flag
17151,0.3118640382227679,15,0,0.18259440657827236,0
17152,0.42651390739594414,60,1,1.1281425020842542,1
17153,0.6427668900343557,120,0,0.14936194544353765,0
17154,0.15099346469380054,120,3,1.0600000208004285,1
17155,0.13796374291166108,0,0,0.9016305984765013,0
17156,0.394884284129459,15,1,0.4479515259691009,0
17157,0.375095041460954,30,0,0.8235567333951663,0
17158,0.24445995396261322,90,0,0.7423375852931936,1
17159,0.9937101958599165,15,0,0.8353735525982613,0
17160,0.5142764483584237,15,0,0.4452351858990735,0
17161,0.43872588444420424,0,0,0.6690732116030734,0
17162,0.7120437637362352,0,0,0.1288391201787506,0
17163,0.8768409818861312,30,1,1.0690389642738316,0
17164,0.7180667102573434,90,1,1.0036362802374776,0
17165,0.6388647585049716,30,0,0.6472514229462862,0
17166,0.6794036018229026,90,0,0.647884366050499,1
17167,0.8135642808996268,0,0,0.7340872488701167,1
17168,0.7918164702760604,0,1,0.5950744567928227,0
17169,0.9066747045705079,0,0,0.47993115201299763,0
17170,0.644190325328362,120,0,0.6440755927571244,1
17171,0.7052623475854651,30,0,0.6141245267786326,0
17172,0.31039930219196615,60,0,0.15134448138691858,1
17173,0.8520677900342412,90,0,0.3072771666365479,1
17174,0.8735643233419935,60,1,1.0643685169352315,1
17175,0.20349786091797312,0,0,0.3734973454773536,0
17176,0.18150974157800603,60,0,0.6907368234191936,0
17177,0.8074199215876953,60,0,0.7172640617860611,1
17178,0.23429516567925607,0,1,1.032763818044101,1
17179,0.056604173768992475,0,1,0.3652630360460536,0
17180,0.8341841936052664,90,2,0.7155108641993109,1
17181,0.6585138521811437,0,0,0.22104413612424229,1
17182,0.44746061092990774,30,2,0.1553561340666357,1
17183,0.9762530759487151,15,0,1.0137814350721992,1
17184,0.30393637486262864,60,0,0.21388715655452417,1
17185,0.23623889347859578,60,0,0.9377264651804214,0
17186,0.22638117227604782,120,0,0.9151178725852808,0
17187,0.6980957942261681,30,1,0.6573006179933902,0
17188,0.15543849566603535,0,1,0.28065285125688916,0
17189,0.4427827065533096,30,1,0.6527196354517134,0
17190,0.5611583881705847,30,0,1.1187583276082096,0
17191,0.3860662456617922,15,0,0.14611372560535757,0
17192,0.2768847977640445,120,0,1.0041021208796237,0
17193,0.5305806599744612,90,1,0.8118458600148724,1
17194,0.35249447362334807,30,2,0.45896653690011446,0
17195,0.8972954240100196,15,1,0.8536430491855365,1
17196,0.7648638856372156,15,0,0.43438001173026697,1
17197,0.8334300218585693,30,0,0.48459133940442223,1
17198,0.4877253804215443,0,0,0.9493350026698446,0
17199,0.47725503198052416,120,0,0.6087812045784142,0
17200,0.9485506577838275,120,0,0.3443430632218153,1
17201,0.836112348541201,90,1,1.1688283574797471,1
17202,0.12349776000174628,15,0,0.6704225983100348,0
17203,0.47019536856781957,60,0,0.4958666029154898,0
17204,0.07791579877192348,90,1,0.1043568588333893,1
17205,0.528212526898852,15,0,1.089958546515018,0
17206,0.10625983510808494,15,0,1.1285493777885878,0
17207,0.6103600542687283,30,3,1.067969010474467,1
17208,0.6364504401170684,15,0,0.6845672741219921,0
17209,0.20370786081941616,30,1,0.906501370436283,1
17210,0.642305782127406,15,2,0.7347298529335419,1
17211,0.3456978539845257,120,0,0.818322905990332,1
17212,0.14633432724978895,90,0,0.514317522371887,0
17213,0.9988661672296609,120,0,0.5429047955279908,1
17214,0.18636883553207534,90,0,0.14549160102282332,0
17215,0.6315891596521803,90,0,0.31480494031525436,1
17216,0.49442814941832114,90,1,0.5898051266917702,1
17217,0.47922443067839765,30,0,1.1541920299953574,0
17218,0.739175827783791,0,0,0.3894521883456763,0
17219,0.1743622991274308,0,0,1.1907447889892804,0
17220,0.28672320901456017,90,0,0.2328793766420158,1
17221,0.6697268262596303,30,0,0.8175859020378243,0
17222,0.5246325517186773,120,1,1.0260168618285248,1
17223,0.9421501134848935,60,1,1.1136327492820768,1
17224,0.5235949562330691,0,0,0.3007595032421425,0
17225,0.2893616432281098,15,0,0.6543923487832163,0
17226,0.49158849927356374,120,0,0.5413943249441507,1
17227,0.14739038690357154,30,0,0.5870571469358952,1
17228,0.8715815174276206,30,1,0.558237880893203,1
17229,0.4319764664628663,0,0,0.7478259416104643,0
17230,0.2445106402619931,120,1,0.3979858590175064,1
17231,0.9338769241106406,15,0,0.9218250800986334,0
17232,0.36602698622544927,15,1,0.3488408732025145,1
17233,0.45204086571931484,120,0,0.32775372752082377,1
17234,0.48505443131414133,90,1,0.7423818299307835,0
17235,0.3217765442913696,0,0,1.184887157992591,0
17236,0.48466681801432787,60,0,1.0377744561646987,0
17237,0.8436868832448144,90,1,0.5451201043832858,1
17238,0.6508542315983686,120,1,1.0483112708424407,1
17239,0.19642733803539641,15,0,0.9025319138581301,0
17240,0.0678335845077801,90,0,1.0745280384259217,0
17241,0.23436347486256032,90,0,0.9189864398507624,0
17242,0.5037130762393097,15,0,0.4289690358432474,0
17243,0.10147165102288566,30,0,1.1552092756845003,0
17244,0.34928937199562005,90,1,0.191280633809782,1
17245,0.9311588470060382,120,0,0.38737427747615316,1
17246,0.42937822054666114,120,2,0.9293487123799011,1
17247,0.2882261147345594,0,0,0.6650054169615055,0
17248,0.09698031198241773,15,0,0.8745555378789542,0
17249,0.4612008802761254,60,0,0.8894092642337407,0
17250,0.3214122144913736,120,0,0.18697288796241907,1
17251,0.3454413436731923,30,0,0.540615180704346,0
17252,0.3921644724387867,90,0,0.13717990466810454,0
17253,0.9532267407425731,120,0,0.5788486323828542,1
17254,0.3025671660832059,120,0,0.40349262588424784,1
17255,0.8593104680888164,60,1,0.9451887353588375,0
17256,0.8348812598653944,15,1,0.6201341562512037,1
17257,0.15338308989077626,15,1,0.8320290911224426,0
17258,0.12093729413776443,120,1,1.1836114973456426,1
17259,0.1091290014729042,0,0,0.8538707470931735,0
17260,0.6594885248930284,90,1,1.193963939415836,1
17261,0.4459475221605397,120,1,0.8594179504844529,1
17262,0.08905757069998627,15,0,0.28542205847750834,0
17263,0.2032962969739734,30,0,0.8111009250199416,0
17264,0.17675079623079776,120,2,0.7087843804176962,1
17265,0.7622443912522715,0,1,0.5289829989343393,0
17266,0.20230946606500244,60,0,0.6073713549339445,0
17267,0.9561656553523648,30,1,0.9743661628142208,1
17268,0.7276775130798843,0,0,0.727413216742204,1
17269,0.2197900825602681,60,1,0.5888788924146929,1
17270,0.562335425285107,60,0,0.6320348966128443,0
17271,0.23541343601339132,60,0,0.5008391848546625,1
17272,0.9707617216195823,15,0,0.6007363059501944,1
17273,0.643689447261326,30,1,0.9329202059312824,0
17274,0.31890389774635464,120,1,0.8992450576788072,1
17275,0.43984908050218635,120,1,1.1966105768013324,0
17276,0.28542839098885153,120,0,0.6075122538030189,1
17277,0.18102610020061782,120,0,0.7561030186581791,0
17278,0.5966439275201775,30,0,0.40870337079193964,0
17279,0.4225572520906799,0,1,0.576610013091456,0
17280,0.8917293489338547,90,1,0.5303265754058266,1
17281,0.28006304003654003,60,0,0.8065243590724126,0
17282,0.634815091200056,0,1,0.7161111603340563,1
17283,0.8197334592743041,60,0,0.715762644269315,1
17284,0.06327078348021971,0,1,0.595025950546798,0
17285,0.5803606752434742,60,1,0.9036748600738868,0
17286,0.15138964716039177,60,0,1.0149462340066846,0
17287,0.08379478287716594,30,0,1.105290304175541,0
17288,0.9080637113355317,120,0,0.5333890444337729,1
17289,0.42312640964134385,90,0,0.8678572132409739,1
17290,0.9807155857592448,15,1,0.6878308087563544,1
17291,0.08973715624117212,120,2,1.103190561699878,1
17292,0.37760991431356705,30,0,0.36901259532398467,1
17293,0.4190443809161008,120,1,1.0790490127428167,0
17294,0.12283398919854358,30,0,0.6012829429272416,0
17295,0.8152724998832712,90,0,1.1864580835805691,1
17296,0.8872275459083012,15,0,1.0563026071044639,0
17297,0.9211265141971143,30,1,0.6392620908427294,0
17298,0.09246570302717202,60,1,0.10264386869616807,0
17299,0.06255139606166706,90,0,0.2421159076517622,0
17300,0.4007387366709121,15,0,0.21870945769798134,1
17301,0.16255931324545192,30,0,0.6043400876761114,0
17302,0.7895966703564065,0,2,0.4197623340993799,1
17303,0.6714771611149646,90,1,0.5084343671603778,1
17304,0.410856041329024,90,0,0.2954045639476328,1
17305,0.8620460597219928,30,1,0.18329475913297905,1
17306,0.741551842964046,120,2,1.0041729081740187,1
17307,0.5895510224079248,15,2,0.11085935165721796,1
17308,0.13868883163317944,120,0,1.1300614357478185,1
17309,0.9801858781815654,30,1,0.33329867046476996,1
17310,0.7469310517816538,0,1,0.8971061079123037,1
17311,0.5479008664753865,30,2,1.1136567186027724,1
17312,0.21543958168271038,30,0,1.0428228109768418,0
17313,0.9753327202244508,90,1,0.39929988649035386,1
17314,0.6890878901654581,60,0,0.8904037790334357,0
17315,0.7222008754853674,60,1,0.5219584181010075,0
17316,0.4027082344677867,30,0,0.39368429831429197,0
17317,0.24011873259641398,90,1,0.38750382721812626,1
17318,0.22076084168971727,60,0,0.7642513864844579,1
17319,0.47470980787942413,0,0,0.24453504754844782,1
17320,0.20848372676242855,15,1,0.26825164393235407,0
17321,0.37371855457985337,0,2,1.074802516055963,0
17322,0.3188854394757787,15,0,0.33440831724909537,0
17323,0.3964815953553394,0,1,1.0870791016876082,0
17324,0.9551029175028634,120,1,0.7639623440480743,1
17325,0.24672984687528365,30,0,0.6516308055800838,0
17326,0.5264825927038574,90,0,0.4972994707404228,1
17327,0.14895313759930065,30,0,0.5385109870123689,1
17328,0.8940583616180807,60,0,0.4259378588846232,0
17329,0.5228284840607418,90,0,0.40747391060494,0
17330,0.13536960259257835,120,0,0.8323184871823776,0
17331,0.24147927743213132,30,0,0.27375814834736045,0
17332,0.582006500194341,0,0,0.37959491694171577,1
17333,0.06808631102785928,60,1,0.8600889365885579,0
17334,0.9039891172254056,0,0,0.20023555916957908,1
17335,0.8365552146724797,60,0,0.7622851630563043,1
17336,0.4119179409415832,30,0,0.8908740646101755,0
17337,0.371689686048522,60,0,0.4976661787201797,0
17338,0.38998984856180047,30,0,0.46128692533784144,0
17339,0.9732753013059143,0,0,0.965720872583471,0
17340,0.2738858666754009,0,0,0.7377974107064436,0
17341,0.2610227315141169,90,0,1.053019926611755,1
17342,0.9978219101303603,15,0,1.0855608038876123,0
17343,0.8722629569776162,120,0,0.8860230465615812,1
17344,0.09530042484589037,90,1,0.2940303673011797,1
17345,0.4097112249123886,120,1,0.45122596279929006,1
17346,0.5299305989586521,120,0,0.17563635760665458,1
17347,0.555979340104607,30,1,0.7178604753052401,0
17348,0.47996302902629373,90,0,0.12313160014909236,1
17349,0.651049557542387,0,0,0.6656477449542146,0
17350,0.5238264413724791,90,1,0.6724047825109095,1
17351,0.3564327367193183,15,0,0.6946430767778624,0
17352,0.7548758383029129,60,1,0.7764255372833637,1
17353,0.8045076630011979,120,0,0.8181731460679779,1
17354,0.9241745540074852,120,1,0.7976866385278549,1
17355,0.05507143315343055,120,0,0.4846304312937544,1
17356,0.05066274296808063,60,0,0.9323192285306641,0
17357,0.7594024383892511,60,0,1.0438214984166787,0
17358,0.40264001249711556,15,0,0.4935732338744101,0
17359,0.9314166951823541,120,0,0.7875837315058831,1
17360,0.07156052086786843,30,0,1.1897210898739603,0
17361,0.8967274861016381,30,0,0.39007314635954604,0
17362,0.42357319153978473,120,1,0.5089170551187213,1
17363,0.848050319782953,0,0,0.6479092912395492,0
17364,0.07505027035930968,0,0,0.8772515785081751,0
17365,0.9257759074267005,60,1,0.17115365767892732,1
17366,0.12081757685935526,60,0,0.7939403107245314,0
17367,0.8073264348267181,15,0,0.2168288130550032,1
17368,0.40987476838804254,15,1,0.11721578880681902,1
17369,0.8400898931834172,15,0,1.066982589628916,1
17370,0.801240304438453,30,0,0.6146811153490838,0
17371,0.8414625804774066,0,0,0.9599043621341107,0
17372,0.8026580788372847,30,0,0.34527516117104173,1
17373,0.5824381381491783,0,0,0.7434413294081221,0
17374,0.4484525403527039,60,0,1.0644109605835295,0
17375,0.602568918974187,15,0,0.10575957647457584,0
17376,0.1998612648532831,60,0,0.5450986721854195,0
17377,0.14615350629695206,15,1,0.9190933416048579,0
17378,0.9508712111432179,0,1,0.4891856351550816,1
17379,0.6041527969320338,15,1,0.8441629464268986,0
17380,0.96998838795847,15,0,1.1414769391774764,1
17381,0.48223720185739843,30,0,0.14888743841662463,0
17382,0.6438582423231053,90,1,0.39483013524220434,1
17383,0.2723040672488399,0,0,0.43743851249218546,0
17384,0.5391611027549621,15,0,0.24589169066427785,0
17385,0.12867656013199902,15,1,0.4161847347123081,0
17386,0.8907448288160918,60,1,0.17973992375226616,1
17387,0.4380035177687168,120,0,0.10162017051179219,1
17388,0.8571517804978644,60,0,0.6810944234807299,1
17389,0.3678511047316921,0,0,1.1218833655229632,0
17390,0.16844234271116798,60,1,0.8590299264386718,1
17391,0.8498127190513918,15,1,0.6314170774261589,1
17392,0.35557392529131926,60,0,0.2890968258529355,1
17393,0.195679666582254,0,0,0.9652202206906043,0
17394,0.6873345764842832,60,0,0.7021399264866283,1
17395,0.3963934036008809,60,2,0.44387820652757126,1
17396,0.6063146363917402,90,0,0.13097848988393773,0
17397,0.212033690787775,90,0,0.6992472834353034,0
17398,0.7723018046268074,120,0,0.4686156072182177,1
17399,0.20630543500934656,15,1,0.2534744800242086,0
17400,0.25851531316874665,60,0,0.4085488352263509,1
17401,0.5572027856208858,120,0,0.331797871574091,1
17402,0.9426773333482579,120,1,0.8936286928752019,1
17403,0.39063447939697193,15,1,0.6929466699467939,0
17404,0.0800695342401577,90,1,0.6624763861177333,1
17405,0.7426419073511888,0,0,0.6235509526729275,0
17406,0.3308553371150052,120,1,1.1694365390653303,0
17407,0.6684854827278305,120,0,0.5624932745580604,1
17408,0.5890825861837367,30,0,0.47891991758555796,0
17409,0.7754719099998262,60,0,0.6526096002436846,1
17410,0.19712809085827376,15,0,0.5626892837132149,0
17411,0.46972032443408906,30,0,0.40839304425993894,0
17412,0.4317088160606682,120,1,0.7488234193727018,1
17413,0.21052605854239037,15,0,0.32732352266981524,0
17414,0.12131950747861052,30,0,0.30678577466745943,0
17415,0.3899962147338921,30,0,0.6688569619892781,0
17416,0.632355133167875,60,1,0.38501596246570724,1
17417,0.819322186422451,30,1,0.6639539400975185,1
17418,0.582993625349149,15,1,1.1456729820463138,0
17419,0.5021937695885081,30,0,0.28106455176164574,1
17420,0.7038974252937521,15,1,0.8359384532184785,1
17421,0.26091298821292197,60,2,0.8830278861191904,1
17422,0.16257237647384387,60,1,0.7846402506911586,0
17423,0.18618051956478116,0,2,1.1652180774168608,0
17424,0.904731575066503,120,0,1.0335470552350385,1
17425,0.6669897677836877,30,1,0.8661040690918185,0
17426,0.6002963973547671,30,0,0.9193499446447371,0
17427,0.586804628015548,120,0,0.4515186047612153,0
17428,0.9578901124637785,60,0,1.134830211269102,0
17429,0.06995038646145575,60,1,0.4333949970020816,1
17430,0.09008584289846969,90,0,0.6304588538800778,1
17431,0.2898519316514999,0,0,0.9115402004397396,0
17432,0.16693246148354934,15,1,0.6550082469360828,0
17433,0.1378555291106784,60,1,1.000185722874016,0
17434,0.3189609541491182,60,0,0.6173629658670802,0
17435,0.9929823665946096,60,1,0.11333584408131007,0
17436,0.31990206047222525,30,0,0.8245291107875165,1
17437,0.19311106697924818,90,0,0.9848121013747773,0
17438,0.5271051341896208,120,0,0.15228409614274815,1
17439,0.8287936775639728,15,0,0.6782957572458761,0
17440,0.705609576931737,90,2,0.5812770635269281,1
17441,0.32608308395050584,90,2,0.4835632269875568,1
17442,0.9869042799422941,120,1,0.16587655393810977,1
17443,0.760977266635168,120,1,0.8262716319640073,1
17444,0.893559486018152,30,1,0.29485507238291153,1
17445,0.9130165111675301,30,0,0.3148952104588998,0
17446,0.9703079726221999,15,2,0.7401193108152551,1
17447,0.31140152069251353,90,0,0.7696103213508672,0
17448,0.3393602660966919,30,2,0.586401434918576,0
17449,0.6763783728290762,15,1,0.9852186927714683,1
17450,0.09039566190705958,60,0,0.4719504736448734,0
17451,0.4663609457834033,90,0,0.5116211077065695,1
17452,0.37856647650653014,120,1,0.672262919620054,1
17453,0.3917867583874625,15,1,0.12241668488907631,0
17454,0.32099934472682273,0,1,0.6498551224913169,0
17455,0.9926483417848786,30,1,0.3675909516814434,0
17456,0.6828175413478257,120,1,0.21807092565905778,1
17457,0.08888414959498225,15,0,0.6385051170802339,0
17458,0.5060429469623543,120,1,0.4658903629335942,1
17459,0.6494294505354659,15,0,0.4199550873620346,0
17460,0.5261921059244654,90,1,0.3478371890790466,1
17461,0.1938043762981675,90,1,0.4764038615832139,1
17462,0.7828332710590079,90,0,0.5866484300032486,1
17463,0.7385629145634821,0,1,0.6912690484540641,1
17464,0.49319970973079985,15,0,1.1766004709522353,0
17465,0.746659908877298,30,0,1.1058143540421035,1
17466,0.1255768933960257,120,1,1.0006060974831135,0
17467,0.9576658945035951,0,0,0.33783861430092915,1
17468,0.6019577709513176,60,0,0.4705634965613801,0
17469,0.253924563106767,120,0,0.16597257795434622,1
17470,0.5292768421998943,15,0,0.1660290976939533,0
17471,0.79979406198859,15,0,1.0755283279636558,1
17472,0.4150137893758862,15,1,0.9326333337147578,0
17473,0.9249363161256992,0,2,0.22955358637933018,1
17474,0.23651087110060526,15,0,0.8533039814960556,0
17475,0.5519067890813234,60,1,0.7785054359530761,1
17476,0.47386399784069955,30,1,0.8596250647875544,1
17477,0.9320394464800421,120,0,0.21187497617278495,1
17478,0.10091035664732784,30,0,0.33932582106695536,0
17479,0.5339810925127041,30,0,1.1936502423234012,0
17480,0.8585179040939321,60,0,1.0328507257200648,1
17481,0.08707295350437855,90,1,0.2153730160208137,1
17482,0.5078417710738841,15,1,0.24114510220630828,0
17483,0.340916142381096,15,0,0.6403371033405925,0
17484,0.7382484356764762,60,0,0.5821936348125512,0
17485,0.709482641479156,60,0,0.12043351067288806,0
17486,0.3677102944507896,60,0,0.5403636143217364,1
17487,0.47670708857057326,120,1,0.4095929149745182,1
17488,0.804557409002028,0,0,0.20877544089068217,0
17489,0.7940314038766129,30,0,1.1508984082339064,1
17490,0.4265748730477007,120,0,0.41845445977017715,1
17491,0.7953494605803395,120,0,0.15345265512384412,1
17492,0.9086361552762435,30,1,0.9747684875591993,1
17493,0.293739078001176,60,1,0.807501233900207,1
17494,0.3362504746571308,90,1,0.2703061808873723,1
17495,0.1938794314636461,120,1,0.6131607652228667,1
17496,0.05688818605080322,90,1,1.1182883048026735,1
17497,0.9433638775364026,15,1,0.8821511977060148,1
17498,0.9134933801458831,120,1,0.28435377151806607,1
17499,0.5693362293046409,120,1,0.8292247059762381,1
17500,0.4754995695468281,30,0,0.3013006281377574,0
17501,0.3711414197279724,60,0,0.3648003221157806,0
17502,0.8609452566665828,60,0,0.9298151451461593,1
17503,0.37901925009142634,0,0,0.15571381677946192,0
17504,0.7582374320467862,90,0,0.1635909424968518,0
17505,0.9580647732154464,120,1,0.15032121343137766,1
17506,0.3142788272504114,90,0,0.2678510199689287,0
17507,0.9705192692386042,120,0,0.16548707330766738,1
17508,0.8360061243112744,30,0,0.9235641094724161,0
17509,0.3001104331135987,0,0,0.849563481884747,0
17510,0.1098773240999438,90,2,0.9723032973681844,0
17511,0.41025833246430515,15,2,0.4176179510732131,1
17512,0.6984316847511317,120,2,0.9788522098188959,1
17513,0.5987248668102098,15,0,1.0813513791672458,1
17514,0.5251200576800713,60,1,0.5509045115902246,1
17515,0.22919345110178357,90,0,0.43786486278656234,1
17516,0.37484451622149234,0,0,0.25114995956285247,0
17517,0.8571963809485538,120,0,0.18239911720598145,1
17518,0.6210788469454113,0,0,0.7738161223008577,0
17519,0.49290539644603526,120,0,0.1479745933897805,1
17520,0.9453282940169059,30,1,0.716059053331053,1
17521,0.7953380642307517,0,1,0.1841453919719097,0
17522,0.7660403444430095,120,0,0.9309449028619045,1
17523,0.0605131557813636,120,2,0.18549607399823137,1
17524,0.4948829598791279,0,1,0.30588682320535654,0
17525,0.8405289659876134,30,0,0.13113286616381198,1
17526,0.9529938819466247,0,0,0.7717395023352285,0
17527,0.22799611291993555,30,0,0.15433442813689155,0
17528,0.5922593231187401,30,1,0.6987521658232975,1
17529,0.781636871168592,90,0,0.49265430849079517,1
17530,0.3124392389670062,90,0,0.9782144477332856,0
17531,0.9064644195058763,90,0,0.4477898057221056,0
17532,0.3631893989058209,60,0,0.8709460875792937,1
17533,0.111498289379382,15,0,0.5722846880250388,0
17534,0.1829204706626112,90,0,1.0022389247555146,1
17535,0.38565698904717527,30,1,0.7936210304850604,1
17536,0.5171063782439778,90,1,0.37704192197064723,1
17537,0.8811865370863825,30,1,0.9017899789471097,1
17538,0.18610911128510416,0,0,1.0452121250875837,0
17539,0.1205398196937026,60,1,0.5978122077516178,1
17540,0.8958650391906352,15,1,0.1639096780458794,0
17541,0.3635428537802699,0,0,1.1812579355418646,0
17542,0.6466979180993606,30,1,1.0136766913078687,1
17543,0.8695581579965446,0,0,0.3356954781265045,0
17544,0.4411327752351318,120,0,0.5770288853679862,1
17545,0.853222298212057,60,0,0.13363641915129792,1
17546,0.4438748080229946,90,0,0.20460526933939593,1
17547,0.26950543557659346,30,1,0.9746745172281327,0
17548,0.5214244567421975,15,1,0.2014789747488824,0
17549,0.8212069292306095,30,0,0.3814341641602954,1
17550,0.3048195715108328,0,1,0.2771079421144539,0
17551,0.9872525341173017,120,0,0.11696013164265386,1
17552,0.36522642481366313,15,1,0.7993257956790114,0
17553,0.4315485569501984,120,0,0.8294211403079222,0
17554,0.49744726727267824,120,1,1.0788445073976884,1
17555,0.9087430280253187,15,0,0.2664739531872762,1
17556,0.7611285656314893,90,2,0.8060785808793339,1
17557,0.3872551867790777,90,0,0.6443633543919559,0
17558,0.4053932114211365,90,0,0.6965639374346771,1
17559,0.7590325930505755,0,1,0.9972744497124599,0
17560,0.7794327751288893,0,2,1.1767257919700904,1
17561,0.6183416915303224,30,0,0.9940115685959343,0
17562,0.4427268387098548,120,0,0.41675904389476015,1
17563,0.4934318990506263,15,0,0.214753869435519,1
17564,0.1491107772017011,90,0,0.5027151264176843,1
17565,0.16326044865645428,15,0,0.39931518205808725,0
17566,0.5124617380483135,30,0,0.5276258230099998,0
17567,0.7754357012450018,60,0,0.7640632423347934,1
17568,0.1668853123160151,0,0,0.2813516298406933,0
17569,0.5069636897990651,120,0,0.20918194773654214,1
17570,0.777667452783271,30,0,0.5655956821066007,1
17571,0.32292640058046035,15,0,0.6750678999164557,0
17572,0.6856053415375146,0,1,0.12588594814516157,0
17573,0.106122947029047,120,1,0.23804140689005077,1
17574,0.24857605861991977,90,0,0.8875447955651248,0
17575,0.9562454543998916,30,0,0.8984411093895314,0
17576,0.32184521284279866,120,0,0.6374582548202269,1
17577,0.8206510680107089,15,2,0.1615812235508472,1
17578,0.28953334197326386,0,0,1.102567959077994,0
17579,0.13802861591812832,30,1,0.2977645130867014,0
17580,0.5366801500482642,0,1,0.6631901205976259,0
17581,0.17787907976913958,0,0,0.840889449673555,0
17582,0.7190428688568263,90,2,0.817828932395062,1
17583,0.886020230229542,60,0,0.4456095188089846,1
17584,0.5929342188762222,30,1,1.0738825663603344,1
17585,0.4762670260696363,30,2,1.1580761654734837,0
17586,0.831126141223638,0,0,0.4021953261890684,0
17587,0.2560809939547491,15,0,0.19433193707992896,0
17588,0.16387962852101387,15,0,1.098054183399774,0
17589,0.48975441724554547,60,0,0.3861360127132365,1
17590,0.4515131512931421,0,0,0.3293977942674116,0
17591,0.18169899876861,30,1,0.321085194652338,0
17592,0.39762122111354825,120,0,0.9822237968739068,0
17593,0.7856575343464697,15,1,0.24676682007456607,0
17594,0.7980928062584124,120,2,0.9208031878298032,1
17595,0.058670200739691376,30,0,1.1433351406663088,0
17596,0.46609649018625565,30,1,0.5816106892523991,0
17597,0.7342763036938436,30,0,0.15951134334066597,1
17598,0.6805419220818827,30,0,0.21047431942875144,0
17599,0.720900524669376,15,0,0.514828886856926,0
17600,0.6437262138398622,120,0,0.7541411355882163,1
17601,0.9501570284274055,30,0,0.7706393668594894,0
17602,0.5985847625199331,90,0,0.32106499746717315,1
17603,0.3895973735916369,15,0,0.4942977001377695,0
17604,0.7715432137972807,15,0,0.995094191189939,0
17605,0.63614742750199,60,0,0.5209898103679449,1
17606,0.2423767239045046,0,0,1.0494980489793335,0
17607,0.3254701392041865,120,0,0.45312061256899316,1
17608,0.3432794697848094,90,1,1.0283112074809986,0
17609,0.29666364860520894,120,2,0.27963272867228894,1
17610,0.5716297575790256,60,0,0.8911732187327241,0
17611,0.311851860028935,90,0,0.22832987609591457,1
17612,0.8380979556074967,60,0,0.46665470320795965,0
17613,0.3430772315151302,0,0,0.21111559543135,0
17614,0.8568072029457257,30,1,0.5516080049387093,1
17615,0.3951367241309395,30,0,1.01907712028666,0
17616,0.8622354378508652,30,1,0.7128276483118512,1
17617,0.6513162847338664,30,0,0.7638376102694026,1
17618,0.8856655655793577,90,0,0.8006384321088309,0
17619,0.5580462496717699,90,0,0.14945161190432452,1
17620,0.16030955663506874,15,0,0.1632043637790594,1
17621,0.27490260103488867,120,2,0.7724920377099849,1
17622,0.12739524812190875,60,0,0.1980576386942916,0
17623,0.3006264517938547,30,0,0.9666350179052,0
17624,0.053154996582108455,60,2,0.3092650668198104,1
17625,0.7889484964798381,15,1,0.6753456714538505,0
17626,0.6910245088788152,30,0,0.5689184175254544,1
17627,0.7758310925800928,15,0,0.3756013752091991,0
17628,0.5324160239553491,0,0,0.809823673509104,0
17629,0.06647093133809957,0,0,0.6575551559362994,0
17630,0.743663462318013,15,1,0.22400111377637927,0
17631,0.47763587319357503,120,2,0.2787108351279593,1
17632,0.08895640231432785,60,1,0.9234072411408787,0
17633,0.6327645571483635,60,0,0.6584926743243246,0
17634,0.29046883440674437,30,3,0.3861905562866106,1
17635,0.09346790517168213,120,0,0.9273309838205567,0
17636,0.4736534977748676,120,1,0.8151056312684075,1
17637,0.38732077160187006,30,0,0.8130577178410805,0
17638,0.4809587794000323,15,0,0.797917484651922,0
17639,0.19122403729837256,90,1,0.7072649198382065,1
17640,0.9914623229084271,15,0,0.671596739499627,0
17641,0.7177447417882445,0,1,0.8285949484824272,1
17642,0.7568048431825761,0,0,0.62591702317301,0
17643,0.46607968008761946,120,0,0.4933821905659995,0
17644,0.16708914514406262,15,1,0.42784763190925323,0
17645,0.957743863408951,15,0,0.1263699887696347,0
17646,0.05467829657274801,30,1,0.3552292672391447,0
17647,0.5042693195249441,0,1,0.8185681021703327,0
17648,0.13097037851498006,0,1,0.7843310916108197,0
17649,0.561936510066596,60,0,0.28864808986653356,1
17650,0.5174362827267401,60,1,1.0757655341057155,0
17651,0.15785033727800615,90,1,1.1254802735761742,1
17652,0.5490618267282773,0,0,0.9170830338334318,0
17653,0.7801216772168785,90,1,0.7009408688222143,1
17654,0.16165182472608527,15,0,0.9200592296155469,0
17655,0.2266481544740036,90,2,0.448884797624189,1
17656,0.6926112143941866,0,0,0.7717081689603733,0
17657,0.5606575410686254,0,0,1.039084363228783,0
17658,0.9129334485174673,90,0,0.24632625133967853,1
17659,0.3871853626671367,60,1,0.9310152476008545,1
17660,0.43535531619986134,90,0,1.183609635293034,0
17661,0.6892468753802874,15,2,1.1775890064553394,1
17662,0.0941133098406178,60,0,1.0363064401437656,0
17663,0.6713594718336482,60,0,0.28226197330854164,1
17664,0.16969953446638125,90,2,0.24358329645603613,0
17665,0.8382757940514342,90,1,0.2349488545507709,1
17666,0.7068151663604161,15,1,1.1644637232273425,1
17667,0.15329160167930922,120,0,0.27265657561981343,1
17668,0.8115895520932912,0,0,0.5969334553304578,1
17669,0.9236821395429101,60,2,0.6800389016914508,0
17670,0.17853129715864496,15,0,0.13597492930277094,0
